,Date,Open,High,Low,Close,Adj Close,Volume,Label,Short_Moving_Avg,Long_Moving_Avg,RSI,DaysSincePeak,DaysSincePeakTrough
220,2023-09-18,147.867996,147.860992,147.559998,147.867996,147.867996,0,Sell,147.30639660000003,146.60260095,62.380910136767895,0.0,6.0
221,2023-09-19,147.604996,147.889999,147.514999,147.604996,147.604996,0,Buy,147.491797,146.6709504,64.81577281227635,1.0,0.0
222,2023-09-20,147.742004,148.162994,147.623001,147.742004,147.742004,0,Hold,147.60859680000002,146.76990059999997,64.98271658166775,2.0,1.0
223,2023-09-21,148.320999,148.447998,147.324997,148.320999,148.320999,0,Sell,147.80359800000002,146.95230035,76.19563929680706,0.0,2.0
224,2023-09-22,147.643997,148.404007,147.529007,147.643997,147.643997,0,Buy,147.83599840000002,147.03115015,64.35149464478805,1.0,0.0
225,2023-09-25,148.434006,148.944,148.285004,148.434006,148.434006,0,Hold,147.94920040000002,147.12630015,66.20949377364029,4.0,3.0
226,2023-09-26,148.811005,149.175995,148.707993,148.811005,148.811005,0,Hold,148.19040220000002,147.24365015,62.684635522568314,5.0,4.0
227,2023-09-27,149.044998,149.494995,148.865997,149.044998,149.044998,0,Hold,148.451001,147.3964997,62.65625669049003,6.0,5.0
228,2023-09-28,149.498001,149.542007,149.164001,149.498001,149.498001,0,Sell,148.68640139999997,147.56644980000002,70.24101015297748,0.0,6.0
229,2023-09-29,149.337006,149.445999,148.531006,149.337006,149.337006,0,Buy,149.02500320000001,147.75964975,70.99689408213996,1.0,0.0
230,2023-10-02,149.539993,149.863998,149.464996,149.539993,149.539993,0,Hold,149.2462006,147.93379905,78.25832302690804,4.0,3.0
231,2023-10-03,149.850998,150.141998,148.712006,149.850998,149.850998,0,Sell,149.4541992,148.099199,77.507662430973,0.0,4.0
232,2023-10-04,149.192001,149.306,148.740005,149.192001,149.192001,0,Hold,149.4835998,148.1852494,67.20098188668072,1.0,5.0
233,2023-10-05,148.966003,149.100006,148.306,148.966003,148.966003,0,Hold,149.3772002,148.24809955,63.599799999706754,2.0,6.0
234,2023-10-06,148.462997,149.488007,148.464996,148.462997,148.462997,0,Buy,149.2023984,148.30469970000001,55.33824977835087,3.0,0.0
235,2023-10-09,149.160004,149.218002,148.522995,149.160004,149.160004,0,Sell,149.12640059999998,148.40704954999998,62.94329086513013,0.0,3.0
236,2023-10-10,148.326996,149.093002,148.188995,148.326996,148.326996,0,Buy,148.8216002,148.48949965000003,54.36365545955223,1.0,0.0
237,2023-10-11,148.628006,149.179993,148.438004,148.628006,148.628006,0,Hold,148.70880119999998,148.5629997,52.389152467876,2.0,1.0
238,2023-10-12,149.035995,149.781998,148.957993,149.035995,149.035995,0,Hold,148.7227996,148.6474998,61.30601562116749,3.0,2.0
239,2023-10-13,149.789993,149.822998,149.455994,149.789993,149.789993,0,Sell,148.98819880000002,148.7628997,61.07833421432546,0.0,3.0
240,2023-10-16,149.565994,149.753006,149.378006,149.565994,149.565994,0,Buy,149.0693968,148.8477996,56.32637533632924,3.0,0.0
241,2023-10-17,149.578003,149.789001,149.319,149.578003,149.578003,0,Hold,149.3195982,148.94644995,54.6388509961078,4.0,1.0
242,2023-10-18,149.759003,149.878998,149.513,149.759003,149.759003,0,Sell,149.54579760000001,149.0472999,52.38444745558584,0.0,2.0
243,2023-10-19,149.742004,149.932007,149.707001,149.742004,149.742004,0,Buy,149.6869994,149.11835015000003,53.799935147453276,1.0,0.0
244,2023-10-20,149.802002,149.992004,149.804993,149.802002,149.802002,0,Hold,149.6894012,149.2262504,52.52610719235124,2.0,1.0
245,2023-10-23,149.880005,149.988998,149.742004,149.880005,149.880005,0,Sell,149.7522034,149.29855035,50.292821290279285,0.0,4.0
246,2023-10-24,149.768997,149.917999,149.335007,149.768997,149.768997,0,Buy,149.7904022,149.34644995000002,56.54928272938775,1.0,0.0
247,2023-10-25,149.854004,149.970001,149.794998,149.854004,149.854004,0,Hold,149.8094024,149.38690025,60.41266957798957,2.0,1.0
248,2023-10-26,150.098007,150.772003,150.048004,150.098007,150.098007,0,Hold,149.880603,149.41690054999998,70.41191619155674,3.0,2.0
249,2023-10-27,150.365997,150.403,149.554001,150.365997,150.365997,0,Sell,149.993402,149.4683501,66.86221920956291,0.0,3.0
250,2023-10-30,149.733002,149.845993,148.813995,149.733002,149.733002,0,Hold,149.9640014,149.47800055,70.82349923341393,3.0,6.0
251,2023-10-31,149.110992,151.529007,149.029999,149.110992,149.110992,0,Buy,149.8324004,149.44100025,56.53212002787132,4.0,0.0
252,2023-11-01,151.294006,151.432007,150.824005,151.294006,151.294006,0,Sell,150.1204008,149.54610050000002,70.63228602605274,0.0,1.0
253,2023-11-02,150.574997,150.587997,149.850006,150.574997,150.574997,0,Hold,150.21579880000002,149.6265502,57.2190329892492,1.0,2.0
254,2023-11-03,150.496994,150.492996,149.259003,150.496994,150.496994,0,Hold,150.2419982,149.72825004999999,58.79787898352102,2.0,3.0
255,2023-11-06,149.449005,149.830002,149.382004,149.449005,149.449005,0,Buy,150.1851988,149.7427001,48.980579823575965,5.0,0.0
256,2023-11-07,149.988998,150.686996,149.968994,149.988998,149.988998,0,Hold,150.36079999999998,149.8258002,51.71996917149979,6.0,1.0
257,2023-11-08,150.395996,150.981995,150.345993,150.395996,150.395996,0,Hold,150.181198,149.91419969999998,54.62118535560946,7.0,2.0
258,2023-11-09,150.863998,151.175995,150.798004,150.863998,150.863998,0,Hold,150.2389982,150.00559985,57.095086814259446,8.0,3.0
259,2023-11-10,151.348999,151.559006,151.225006,151.348999,151.348999,0,Hold,150.4093992,150.08355015,59.30800851904856,9.0,4.0
260,2023-11-13,151.468994,151.903,151.240005,151.468994,151.468994,0,Sell,150.813397,150.17870015,60.759462425928916,0.0,7.0
261,2023-11-14,151.684006,151.781998,150.639999,150.647995,150.647995,0,Hold,150.94519640000001,150.23219975,54.5969830248978,1.0,8.0
