Unnamed: 0.1,Date,Daily_Change,Daily_Change_Open_to_Close,%K,%D,KalmanFilterEst,Short_Moving_Avg,Long_Moving_Avg,RSI,HurstExponent,DaysSincePeak,DaysSinceTrough,PriceChangeSincePeak,PriceChangeSinceTrough,FourierSignalSell,FourierSignalBuy,KalmanFilterEst_1st_Deriv,KalmanFilterEst_2nd_Deriv,Short_Moving_Avg_1st_Deriv,Short_Moving_Avg_2nd_Deriv,Long_Moving_Avg_1st_Deriv,Long_Moving_Avg_2nd_Deriv,CPI_Difference_Change,Interest_Rate_Difference_Change,Currency_Account_difference,FDI_Difference_Change,M2_Difference_Change
2258,2013-07-12,0.4961881672120194,0.5002447497255034,44.615366295941904,56.79275994956245,99.21738040730104,100.19600067138671,98.4721492767334,52.80839100225862,0.4452528056285979,2,1,-2.107002258300781,0.4919967651367187,False,False,-28.700604659705675,12556.015911885652,-23.600006103515625,449.9969482422728,17.7299880981451,461.99798583984375,0.0077060931899641,-0.0199999999999999,-1.687028585411006,5.4794520548018255e-05,-1.89110207630544e-05
2259,2013-07-16,0.7550637216005018,0.7500260153304709,59.88813857783892,49.9810134494114,99.66288005942644,99.57740020751952,98.98319931030272,58.663170997309145,0.4659174643541828,0,5,0.0,1.3889999389648438,False,False,45.80963041434387,4706.9295616148565,-18.0799865722662,2570.0073242185795,26.32999420165873,155.4985046385582,0.0077060931899641,0.0099999999999999,-1.7006880724268942,5.479452054779621e-05,-1.891102076306828e-05
2260,2013-07-17,-0.7864201570031093,-0.786420157003104,26.720572132655573,44.016082061649286,99.3520853537444,99.17880096435547,99.16534957885742,56.43998815153317,0.4273843312255519,1,0,-0.7809982299804688,0.0,False,False,-31.07947056820421,-7688.910098254809,-39.85992431640568,-2177.993774413949,18.21502685546932,-811.4967346189417,0.0077060931899641,0.0,-1.7041029441808664,5.4794520548018255e-05,-1.89110207630544e-05
2261,2013-07-18,0.5042355602403514,0.5163305660493495,42.21961550377312,42.94277540475584,99.54238933407233,99.40060119628906,99.31884994506837,55.59231957841581,0.4502028442492581,2,1,-0.2690048217773437,0.511993408203125,False,False,19.03039803279256,5010.986860099678,22.18002319335852,6203.994750976421,15.350036621093466,-286.49902343758527,0.0077060931899641,0.0,-1.7075178159348383,5.4794520548018255e-05,-1.891102076306828e-05
2262,2013-07-19,0.8649402769854486,0.8428620379531359,68.93995113979523,45.96004625874128,100.1478239828912,99.69700164794922,99.48790016174316,55.41543085751837,0.4699061678411848,0,2,0.0,1.339996337890625,False,False,60.54346488188713,4151.3066849094575,29.6400451660162,746.0021972657671,16.90502166748047,155.4985046387003,0.0077060931899641,-0.0099999999999999,-1.7109326876888105,5.479452054779621e-05,-1.891102076306828e-05
2263,2013-07-22,-0.1323125591053742,-0.1721057528981558,64.81710532850536,58.65889065735788,100.29687892101396,99.9354019165039,99.5862003326416,53.5192411101061,0.4965812303773665,3,5,-0.1510009765625,1.188995361328125,False,False,14.90549381227595,-4563.797106961119,23.840026855468462,-580.0018310547728,9.830017089844034,-707.5004577636435,0.0077060931899641,0.0199999999999999,-1.7211773029507265,5.479452054779621e-05,-1.89110207630544e-05
2264,2013-07-23,-1.0608756358303717,-1.0718269925788408,31.804067269102283,55.18704124580093,99.69560513429516,99.81100158691406,99.6758502960205,43.21876879534287,0.5264380943488128,4,0,-1.1869964599609375,0.0,False,False,-60.12737867187923,-7503.287248415518,-12.44003295898466,-3628.005981445313,8.96499633789034,-86.50207519536934,0.0077060931899641,0.0,-1.7245921747046986,5.4794520548018255e-05,-1.891102076306828e-05
2265,2013-07-24,0.1741816225176329,0.1782066344332856,37.166864929677565,44.596012509095054,99.57286142944916,99.87840118408204,99.74335021972657,47.65457607559996,0.50934892872881,5,1,-0.9990005493164062,0.1879959106445312,False,False,-12.274370484601604,4785.300818727763,6.739959716797728,1917.9992675782387,6.7499923706051845,-221.5003967285156,0.0077060931899641,0.0,-1.7280070464586703,5.4794520548018255e-05,-1.891102076306828e-05
2266,2013-07-25,0.9598297589245686,0.9236446355573776,66.7700945277041,45.24700890882796,100.11620109701325,100.03680114746092,99.87745056152345,51.1073030512464,0.4811013620818589,0,2,0.0,1.102996826171875,False,False,54.33396675640836,6660.833724100996,15.839996337889772,910.0036621092044,13.410034179688068,666.0041809082884,0.0077060931899641,-0.0099999999999999,-1.731421918212643,5.479452054779621e-05,-1.89110207630544e-05
2267,2013-07-26,-1.1717058021356586,-1.199579689126412,39.050225697169125,47.66239505151691,99.5963111707304,99.78740081787107,99.91740074157714,39.93516437707381,0.4746848647956236,1,3,-1.1689987182617188,-0.0660018920898437,False,False,-51.988992628284336,-10632.29593846927,-24.94003295898466,-4078.002929687443,3.9950180053708095,-941.501617431726,0.0077060931899641,0.0,-1.7348367899666146,5.4794520548018255e-05,-1.891102076306828e-05
2268,2013-07-29,-1.3246058133410954,-1.303448701458228,8.991285893437087,38.27053537277008,98.58501468522086,99.30160064697266,99.84640083312988,37.17380734062993,0.4713529085316945,4,0,-2.434997558593736,0.0,False,False,-101.12964855095328,-4914.065592266894,-48.5800170898429,-2363.998413085824,-7.099990844726278,-1109.5008850097088,0.0077060931899641,0.0,-1.7450814052285308,5.4794520548018255e-05,-1.891102076306828e-05
2269,2013-07-30,0.0847286483066422,0.1041214541052895,12.542801103686712,20.19477089809762,98.25003073469118,99.04540100097655,99.76570091247558,35.92250981128896,0.4815269833526081,0,1,0.0,0.0809936523437357,False,False,-33.49839505296757,6763.125349798571,-25.61996459960909,2296.0052490233807,-8.069992065429688,-97.00012207034092,0.0077060931899641,0.0,-1.7484962769825028,5.4794520548018255e-05,-1.89110207630544e-05
2270,2013-07-31,-0.0275393729769479,-0.0520205448858318,13.0287026728663,11.520929889996678,98.10539106952572,98.74920043945312,99.62985076904296,46.84214887346987,0.4600100207751652,1,2,-0.0699996948242187,0.010993957519517,False,False,-14.463966516547089,1903.442853642048,-29.620056152344887,-400.0091552735796,-13.585014343260582,-551.5022277830894,0.0077060931899641,0.02,-1.751911148736475,5.479452054779621e-05,-1.891102076306828e-05
2271,2013-08-01,-0.186702843812947,-0.1764982482889544,7.418677319462279,10.996727032005074,97.9370442434923,98.22539978027343,99.52370071411131,42.60869890226541,0.4952381509104475,2,0,-0.218994140625,0.0,False,False,-16.834682603341378,-237.0716086794289,-52.38006591796847,-2276.000976562358,-10.615005493164633,297.0008850095951,0.0080645161290322,-0.02,-1.7553260204904468,5.4794520548018255e-05,-1.3783243305504069e-05
2272,2013-08-02,1.6221499727797406,1.6385031872391438,56.06984816024124,25.505742717523248,98.85356017317234,98.25439910888672,99.48370056152343,51.16206027653457,0.5523933110724644,0,1,0.0,1.5929946899414062,False,False,91.65159296800454,10848.62755713459,2.899932861328125,5527.999877929659,-4.000015258789347,661.4990234375284,0.0080645161290322,0.0099999999999999,-1.758740892244419,5.4794520548018255e-05,-1.3783243305504069e-05
2273,2013-08-05,-0.487830033478176,-0.5310801525387947,41.201620372536176,34.896715284079875,98.90389124531772,98.44939880371096,99.36115036010742,44.58257088519221,0.5656670161186141,3,4,-0.5439987182617188,1.0489959716796875,False,False,5.033107214536869,-8661.848575346767,19.499969482423296,1660.003662109517,-12.255020141601848,-825.50048828125,0.0080645161290323,0.0,-1.768985507506335,5.4794520548018255e-05,-1.3783243305504069e-05
2274,2013-08-06,-0.7105628115840812,-0.678220686498249,20.74402187078244,39.338496801186594,98.48864101467451,98.48719940185548,99.2302505493164,44.982696107346,0.6037535977738421,4,5,-1.1719970703125,0.4209976196289062,False,False,-41.52502306431956,-4655.813027885642,3.780059814452841,-1571.9909667970455,-13.08998107910071,-83.49609374988631,0.0080645161290322,0.0,-1.7724003792603071,5.479452054779621e-05,-1.3783243305504069e-05
2275,2013-08-07,-0.9406339887530256,-0.951833584262782,19.959277678345337,27.30163997388796,97.75896390921388,98.3455993652344,99.03800048828126,37.841180693049786,0.6083929839659096,5,6,-2.138999938964844,-0.5460052490234375,True,False,-72.96771054606381,-3144.268748174426,-14.160003662108522,-1794.0063476561363,-19.22500610351534,-613.5025024414631,0.0080645161290322,0.0,-1.775815251014279,5.4794520548018255e-05,-1.3783243305504069e-05
2276,2013-08-08,-0.75841551833985,-0.7686943611569675,16.55457358002115,19.085957709716283,97.02414361331375,98.09299926757814,98.9389503479004,29.30457371569753,0.5991540915292359,6,0,-2.8759994506835795,0.0,False,True,-73.48202959001213,-51.43190439483192,-25.26000976562557,-1110.0006103517046,-9.90501403808679,931.9992065428552,0.0080645161290322,-0.0099999999999999,-1.7792301227682512,5.4794520548018255e-05,-1.3783243305504069e-05
2277,2013-08-09,0.1760362115382774,0.199855849712052,20.242968593520004,18.918939950628808,96.8485318823366,97.55699920654295,98.8239501953125,30.965052064511823,0.5718707380804313,0,1,0.0,0.2030029296874715,False,False,-17.561173097715255,5592.085649229688,-53.60000610351676,-2833.99963378912,-11.50001525878821,-159.50012207014197,0.0080645161290322,0.0099999999999999,-1.7826449945222231,5.479452054779621e-05,-1.3783243305504069e-05
2278,2013-08-12,-0.719453339752929,-0.7411569723905514,5.142101368788479,13.979881180776522,96.35130304186184,96.97879943847656,98.66630020141602,32.20487433358716,0.576854405259595,3,0,-0.739997863769517,0.0,False,False,-49.72288404747758,-3216.1710949762323,-57.81997680664119,-421.9970703124432,-15.764999389648438,-426.4984130860228,0.0080645161290323,0.0,-1.7928896097841394,5.479452054779621e-05,-1.3783243305504069e-05
2279,2013-08-13,1.2036131829241237,1.1744600048980516,30.22341920607358,18.53616305612733,96.8758247220498,96.77239837646484,98.52900009155276,38.73906626481245,0.5142267533793833,4,1,0.4089965820312642,1.1489944458007812,False,False,52.45216801879877,10217.505206627637,-20.64010620117073,3717.9870605470455,-13.730010986327557,203.4988403320881,0.0080645161290322,0.0,-1.7963044815381115,5.4794520548018255e-05,-1.3783243305504069e-05
2280,2013-08-14,0.98045571976193,0.9454798112242692,56.90031642641679,30.75527900042626,97.66516237797052,96.94139862060548,98.47864990234376,38.72705738170384,0.4930166764808842,0,2,0.0,2.0960006713867188,False,False,78.93376559207042,2648.159757327164,16.90002441406193,3754.013061523267,-5.0350189208984375,869.4992065429119,0.0080645161290322,0.01,-1.7997193532920834,5.4794520548018255e-05,-1.3783243305504069e-05
2281,2013-08-15,-0.3056483776664009,-0.3463942399248677,49.62398919339038,45.58257494196023,97.78125045121703,97.197998046875,98.38829956054688,42.37121917237434,0.5242288993323232,1,3,-0.305999755859375,1.7900009155273438,False,False,11.608807324651591,-6732.495826741882,25.659942626953125,875.9918212891193,-9.035034179687784,-400.0015258789347,0.0080645161290322,0.0,-1.803134225046056,5.479452054779621e-05,-1.3783243305504069e-05
2282,2013-08-16,-0.815505448865983,-0.7746268689300025,30.269240021465425,45.59784854709084,97.33240317662896,97.26099853515623,98.21494941711428,44.85971021627175,0.5817330205252436,2,0,-1.0240020751953125,0.0,False,False,-44.88472745880756,-5649.353478345915,6.300048828124716,-1935.989379882841,-17.335014343261435,-829.998016357365,0.0080645161290322,0.0,-1.8065490968000275,5.4794520548018255e-05,-1.378324330549019e-05
2283,2013-08-19,0.6305697901132223,0.6274804572181387,45.11278473751396,41.66867131745656,97.5391952728346,97.5855987548828,98.07884941101076,47.98542794378173,0.6146897415837047,0,3,0.0,0.5690002441406392,False,False,20.6792096205632,6556.393707937076,32.46002197265483,2615.997314453012,-13.610000610351848,372.5013732909588,0.0080645161290322,0.0,-1.816793712061944,5.4794520548018255e-05,-1.3783243305504069e-05
2284,2013-08-20,-0.0900994570206981,-0.0511974892763612,42.97847930275181,39.453501353910376,97.56379741828596,97.66139984130858,97.99159965515138,47.67381603336037,0.6183501495456999,1,4,-0.0470046997070454,0.5219955444335938,False,False,2.4602145451382285,-1821.899507542497,7.580108642578409,-2487.991333007642,-8.7249755859375,488.5025024414347,0.0080645161290322,0.01,-1.820208583815916,5.4794520548018255e-05,-1.3783243305504069e-05
2285,2013-08-21,-0.2756790038995538,-0.2828487377710884,36.4539886382567,41.51508422617413,97.40694047865624,97.4927993774414,97.8822494506836,47.24125524878241,0.6109083072339986,2,0,-0.3610000610351704,0.0,False,False,-15.685693962973346,-1814.5908508111568,-16.860046386717897,-2444.0155029296307,-10.935020446777344,-221.0044860839844,0.0080645161290322,0.0,-1.823623455569888,5.479452054779621e-05,-1.3783243305504069e-05
2286,2013-08-22,0.5138218194887356,0.4973807129904822,60.02396047436337,46.48547613845727,97.65604345346392,97.4841995239258,97.75014915466308,40.407525391924665,0.5850386081057046,3,1,0.1299972534179545,0.490997314453125,False,False,24.910297480766985,4059.599144374033,-0.8599853515605105,1600.0061035157387,-13.210029602051064,-227.50091552737217,0.0080645161290322,0.0,-1.82703832732386,5.4794520548018255e-05,-1.378324330549019e-05
2287,2013-08-23,1.0929355595783674,1.0847609295115854,92.5858306679513,63.02125992685709,98.41187080800256,97.8489990234375,97.73034896850588,49.68805832884254,0.558753767566305,0,2,0.0,1.5680007934570312,False,False,75.58273545386527,5067.243797309829,36.47994995117045,3733.993530273096,-1.980018615722656,1123.001098632841,0.0080645161290322,-0.01,-1.830453199077832,5.4794520548018255e-05,-1.3783243305504069e-05
2288,2013-08-26,-0.1759685833657265,-0.1729362386641861,87.34183036443075,79.98387383558178,98.5930357434058,98.05659942626951,97.76759910583498,52.79980851995858,0.5327980238660064,3,5,-0.163002014160142,1.4049987792968892,False,False,18.11649354032312,-5746.624191354214,20.76004028320284,-1571.9909667967613,3.725013732911009,570.5032348633665,0.0080645161290322,-0.01,-1.840697814339748,5.4794520548018255e-05,-1.3783243305504069e-05
2289,2013-08-27,-0.452863165897599,-0.4437500956524405,73.86990482803985,84.5991886201406,98.38597426579038,98.19239959716796,97.77834930419922,55.95988294565712,0.5129532499395285,4,6,-0.60400390625,0.9639968872070312,True,False,-20.70614776154116,-3882.264130186428,13.580017089843466,-718.0023193359375,1.0750198364249286,-264.99938964860803,0.0080645161290322,0.02,-1.84411268609372,5.479452054779621e-05,-1.3783243305504069e-05
2290,2013-08-28,-1.3902225761524334,-1.3718979913848053,28.24543511091095,63.15239010112716,97.46264633500384,98.10879974365234,97.7221492767334,51.87252042447052,0.5045493513266069,5,0,-1.96099853515625,0.0,False,False,-92.33279307865558,-7162.664531711443,-8.359985351562216,-2194.000244140568,-5.620002746582031,-669.502258300696,0.0080645161290322,0.0,-1.847527557847692,5.4794520548018255e-05,-1.378324330549019e-05
2291,2013-08-29,0.8628148349725695,0.871074789359352,55.10914546845295,52.408161802467895,97.62664195747716,98.09239959716795,97.71689910888672,55.33246421044756,0.5443594037128431,6,1,-1.1350021362304688,0.8259963989257812,False,True,16.399562247333677,10873.235532598928,-1.6400146484372158,671.9970703125,-0.525016784668253,509.4985961913778,0.0080645161290322,-0.01,-1.850942429601664,5.4794520548018255e-05,-1.3783243305504069e-05
2292,2013-08-30,0.577115063276934,0.5709789464052983,62.56176384864579,48.6387814760032,98.03785572927896,97.975,97.66049919128416,62.30836709971183,0.6119028782730126,7,2,-0.5849990844726705,1.3759994506835795,False,False,41.12137718017976,2472.1814932846087,-11.739959716797443,-1009.9945068360228,-5.639991760254759,-511.4974975586506,0.0080645161290322,0.01,-1.854357301355636,5.479452054779621e-05,-1.3783243305504069e-05
2293,2013-09-03,1.2044493905208231,1.2064811040175902,90.23313617400945,70.73164147890607,99.06672292582934,98.17339935302736,97.69989929199218,58.535112575124536,0.6481828612004178,0,6,0.0,2.6619949340820312,True,False,81.43189179819359,5997.706394134922,26.239929199219603,3263.9923095703693,6.689987182616619,943.9964294432456,0.0105555555555556,0.0,-1.868016788371524,5.4794520548018255e-05,-2.8961241327327136e-05
2294,2013-09-04,-0.0160679324907597,0.0100453311852068,89.69245208100297,79.77520422302513,99.36787724771064,98.70579986572268,97.81219940185548,60.60873388376918,0.6558181707561489,1,0,0.008003234863267,0.0,False,False,30.115432188129887,-5131.64596100637,53.24005126953182,2700.012207031222,11.23001098632841,454.002380371179,0.0105555555555555,0.0199999999999999,-1.8714316601254963,5.4794520548018255e-05,-2.896124132731326e-05
2295,2013-09-05,0.1747754687769775,0.1787988451300373,87.06879137089462,88.99812654196899,99.59044338721397,99.10579986572266,97.97009925842283,68.0778935310601,0.6470018192683648,2,1,0.160003662109375,0.1520004272461079,False,False,22.25661395033285,-785.8818237797038,39.99999999999915,-1324.005126953267,15.78998565673828,455.9974670409872,0.0105555555555555,-0.0199999999999999,-1.8748465318794685,5.479452054779621e-05,-2.896124132731326e-05
2296,2013-09-06,0.3890587404032031,0.3730162640262652,99.01461517140294,91.92528620776682,99.91525357716876,99.4705993652344,98.13889923095704,67.08047102393991,0.6104198258752377,0,2,0.0,0.5199966430664205,False,False,32.481018995478905,1022.4405045146055,36.479949951173296,-352.0050048825851,16.87999725341882,109.00115966805402,0.0105555555555555,-0.02,-1.8782614036334404,5.4794520548018255e-05,-2.896124132731326e-05
2297,2013-09-09,-0.1388388895815162,-0.0968877348998084,94.7187985231297,93.60073502180906,99.95341334312474,99.78899841308592,98.33554916381836,66.6066107318724,0.5904577039915665,3,5,-0.0810012817382954,0.438995361328125,False,False,3.8159765955981584,-2866.504239988075,31.83990478515426,-464.0045166019036,19.66499328613196,278.49960327131384,0.0105555555555556,0.015,-1.8885060188953564,5.4794520548018255e-05,-2.8961241327327136e-05
2298,2013-09-10,-0.2580549648833696,-0.2540562423378485,79.50751170971495,91.08030846808248,99.80853902358938,99.818798828125,98.46149940490724,66.70832905597105,0.5752099936585989,4,0,-0.3769989013671875,0.0,False,False,-14.487431953536143,-1830.3408549134303,2.98004150390625,-2885.986328124801,12.595024108887287,-706.9969177244673,0.0105555555555555,-0.01,-1.8919208906493288,5.4794520548018255e-05,-2.896124132731326e-05
2299,2013-09-11,0.5675968291331435,0.5866475537148472,91.96189874312454,88.72940299198972,100.10301036463215,99.96499938964844,98.5680995941162,67.01036549811855,0.6238001239231871,0,1,0.0,0.5810012817382955,False,False,29.44713410427937,4393.456605781552,14.620056152344318,1164.0014648438068,10.660018920897585,-193.50051879897023,0.0105555555555555,0.01,-1.8953357624033005,5.479452054779621e-05,-2.896124132731326e-05
2300,2013-09-12,-0.4537087445175114,-0.4776426073273224,79.56402250152787,83.6778109847891,99.93428181166252,99.985400390625,98.66694984436036,57.13860286116794,0.6391133413666452,1,2,-0.4980010986328267,0.0830001831054687,False,False,-16.872855296965383,-4631.998940124476,2.040100097654829,-1257.995605468949,9.885025024414062,-77.49938964835223,0.0105555555555555,0.008,-1.8987506341572729,5.4794520548018255e-05,-2.896124132731326e-05
2301,2013-09-13,-0.2524280243865306,-0.2784732774022591,72.69756399755555,81.4078284140693,99.71408935312814,99.87780151367188,98.79309997558592,56.477231816360245,0.7004292263150294,2,3,-0.7519989013672017,-0.1709976196289062,False,False,-22.01924585343704,-514.6390556471658,-10.759887695311932,-1279.998779296676,12.615013122558594,272.9988098144531,0.0105555555555555,-0.008,-1.9021655059112448,5.4794520548018255e-05,-2.896124132731326e-05
2302,2013-09-17,0.0555474478763917,0.0767601159307511,51.64900400158328,60.567809476321024,99.15098729872496,99.55560150146484,98.93504981994629,69.6428743447788,0.7141702334376625,6,1,-1.2129974365234375,0.0740051269531392,False,True,-13.10406957788075,3010.206628455734,-12.98004150390426,625.9918212893467,7.454986572265909,71.4988708496378,0.0105555555555555,-0.005,-1.9158249929271327,5.4794520548018255e-05,-2.896124132731326e-05
2303,2013-09-18,0.0585431083125254,0.0555166098164979,45.69926987306229,51.56837810148994,99.13677934831476,99.32420043945312,99.02594985961916,64.68738844448998,0.707668477688016,0,2,0.0,0.108001708984375,False,False,-1.4207950410195735,1168.3274536861177,-23.140106201172728,-1016.0064697268468,9.090003967286007,163.50173950200997,0.0105555555555555,-0.0049999999999999,-1.9192398646811049,5.479452054779621e-05,-2.896124132731326e-05
2304,2013-09-19,-0.9260746538206854,-0.9069103483785816,8.139493621475888,35.162589165373795,98.56399764515774,99.00019989013671,99.04594993591309,49.19921083375071,0.6988395587589902,1,0,-0.896003723144517,0.0,False,False,-57.27817031570197,-5585.73752746824,-32.40005493164091,-925.9948730468182,2.000007629393963,-708.9996337892046,0.0105555555555555,0.015,-1.9226547364350768,5.4794520548018255e-05,-2.896124132731326e-05
2305,2013-09-20,1.2015072967884288,1.205577964512308,53.87590709888073,35.90489019780628,99.0744947980197,98.96259918212893,99.0715000152588,58.09568527575605,0.6851041559145117,0,1,0.0,1.165000915527315,False,False,51.04971528619586,10832.788560189783,-3.760070800780113,2863.9984130860794,2.5550079345705967,55.50003051766339,0.0105555555555555,0.001,-1.926069608189049,5.4794520548018255e-05,-2.896124132731326e-05
2306,2013-09-24,-0.5409133647929942,-0.510696114908547,28.68206738702255,44.01802664963365,98.91556941784424,98.9489990234375,99.12419967651368,42.80407314832653,0.637678275833834,4,0,-0.624000549316392,0.0,False,False,-28.408074195054667,-4092.361037256466,-6.600036621094318,-1184.0057373046875,2.4099731445303973,-45.00198364269181,0.0105555555555555,0.0,-1.939729095204937,5.479452054779621e-05,-2.896124132731326e-05
2307,2013-09-25,0.0050687491602197,-0.0101220448168457,28.87605495525937,35.68474260175986,98.81015341765628,98.87239990234374,99.216849899292,41.04252961305265,0.6483272890613936,0,1,0.0,-0.0399932861328125,False,False,-10.541600018797226,1786.647417625744,-7.659912109375,-105.98754882806816,9.265022277831749,685.504913330135,0.0105555555555555,-0.008,-1.9431439669589088,5.4794520548018255e-05,-2.896124132731326e-05
2308,2013-09-26,-0.3139451915190827,-0.306852392911697,16.860358522146573,24.80616028814281,98.57829434567698,98.91739959716796,99.25219993591308,34.4611196524539,0.6642190387846817,1,0,-0.2880020141601562,0.0,False,False,-23.18590719793008,-1264.4307179132852,4.499969482422728,1215.9881591797728,3.535003662109659,-573.0018615722088,0.0105555555555555,0.01,-1.9465588387128807,5.4794520548018255e-05,-2.896124132731326e-05
2309,2013-09-27,0.4774736956978609,0.4713816509472276,35.07744717091625,26.93795354944071,98.78020878992936,98.82039947509766,99.2828498840332,40.66205448225914,0.7206964395817327,0,1,0.0,0.4570007324218892,False,False,20.191444425238103,4337.735162316818,-9.70001220703125,-1419.9981689453978,3.0649948120114345,-47.00088500982247,0.0105555555555556,0.0,-1.9499737104668533,5.479452054779621e-05,-2.8961241327327136e-05
2310,2013-09-30,-1.0899300476192142,-1.118239918985942,10.35496196481191,20.76425588595822,98.19109550952052,98.53040008544922,99.25494995117188,35.57930949462359,0.7173124737976011,3,0,-1.099998474121108,0.0,False,False,-58.91132804088386,-7910.277246612196,-28.99993896484432,-1929.9926757813068,-2.789993286131676,-585.498809814311,0.0105555555555555,0.0,-1.9602183257287693,5.479452054779621e-05,-2.896124132731326e-05
2311,2013-10-01,0.5857258492007134,0.571414934558566,36.1900718626336,27.20749366612057,98.32020652808434,98.4624008178711,99.1964500427246,35.64793999658444,0.7241484139477702,0,1,0.0,0.5869979858398438,False,False,12.91110185638189,7182.242989726575,-6.799926757811647,2220.001220703267,-5.849990844727415,-305.99975585957395,0.0059139784946236,0.0109999999999999,-1.980434799895043,5.4794520548018255e-05,-1.2369287574934272e-05
2312,2013-10-02,-0.4817063171618341,-0.4735807019740671,27.508018844961786,24.684350890802406,98.07657504173496,98.29860076904296,99.11505012512208,35.545114284423605,0.7358558192924666,1,2,-0.4520034790039062,0.1349945068359375,False,False,-24.363148634937204,-3727.425049131909,-16.380004882813637,-958.007812500199,-8.139991760253906,-229.0000915526491,0.0059139784946237,-0.001,-2.0006512740613163,5.4794520548018255e-05,-1.2369287574948151e-05
2313,2013-10-03,-0.6392576381007653,-0.5922858242275614,10.09946821861988,24.5991863087384,97.59662715721794,98.07160186767578,98.99365043640135,33.63507413440438,0.7334038221044941,2,3,-1.0400009155273438,-0.4530029296875,False,False,-47.99478845170313,-2363.163981676593,-22.69989013671818,-631.9885253904545,-12.139968872070028,-399.9977111816122,0.0059139784946236,-0.001,-2.0208677482275896,5.479452054779621e-05,-1.2369287574934272e-05
2314,2013-10-04,-0.042138093448063,-0.0472818577394609,10.850128721179969,16.15253859492052,97.38796375829148,97.74240264892578,98.85080070495606,36.36225738941656,0.7560221649532821,3,0,-1.1320037841796875,0.0,False,False,-20.866339892644703,2712.8448559058425,-32.91992187500057,-1022.0031738282388,-14.284973144530966,-214.5004272460937,0.0059139784946237,0.0089999999999999,-2.0410842223938634,5.4794520548018255e-05,-1.2369287574948151e-05
2315,2013-10-07,0.0318718361534964,-0.0030906973774256,16.57834483539819,12.50931392506599,97.32741939182868,97.63500213623048,98.716450881958,36.12411620847494,0.705782731082593,0,3,0.0,0.0019989013671875,False,False,-6.054436646280692,1481.190324636401,-10.740051269530682,2217.9870605469887,-13.434982299804688,84.99908447262783,0.0059139784946236,0.03,-2.101733644892684,5.4794520548018255e-05,-1.2369287574948151e-05
2316,2013-10-09,-0.3998354767234424,-0.3844182812179584,2.8279167104909644,10.08546342235635,97.06387831776532,97.33520202636718,98.57555084228515,33.4915013443339,0.68825187405029,2,0,-0.339996337890625,0.0,False,False,-26.35410740633688,-2029.9670760056188,-29.98001098632841,-1923.9959716797728,-14.090003967285725,-65.50216674810372,0.0059139784946236,-0.0099999999999999,-2.1421665932252307,5.479452054779621e-05,-1.2369287574934272e-05
2317,2013-10-10,0.5964802163733962,0.5923545595751141,23.258981184079765,14.221747576656284,97.32043532582352,97.24580078125,98.43525047302246,44.29349768199787,0.6929377528746511,3,1,0.2190017700195312,0.5589981079101562,False,False,25.65570080582092,5200.98082121578,-8.94012451171875,2103.9886474609657,-14.030036926268965,5.996704101676187,0.0059139784946237,0.0,-2.1623830673915045,5.4794520548018255e-05,-1.2369287574948151e-05
2318,2013-10-11,0.7242599008027595,0.7806826249550943,55.155626718003184,27.080841537524616,97.85476417106504,97.4227996826172,98.3530002593994,39.84149485199173,0.6995111212087282,4,2,0.9840011596679544,1.3239974975585795,False,False,53.43288452415038,2777.718371832947,17.699890136719887,2664.001464843864,-8.22502136230554,580.5015563963423,0.0059139784946236,0.0199999999999999,-2.182599541557778,5.4794520548018255e-05,-1.2369287574934272e-05
2319,2013-10-15,0.3417606087994906,0.3305703545331743,79.6604650080914,66.21560991460865,98.45465946480952,97.90579986572268,98.2715503692627,49.216878667976864,0.7346827931888446,0,6,0.0,1.7229995727539062,True,False,31.607009424270416,322.4489474091285,27.20001220703097,610.0006103514488,-1.824989318846804,449.5010375977415,0.0059139784946236,-0.01,-2.263465438222872,5.479452054779621e-05,-1.2369287574948151e-05
2320,2013-10-16,-0.1074534272453964,-0.0881885296443928,75.04361319992971,72.84493874191749,98.50987415997253,98.23439941406252,98.24525032043456,48.28113541881409,0.7397618695920575,1,0,-0.0759963989257812,0.0,False,False,5.521469516300215,-2608.55399079702,32.85995483398381,565.9942626952841,-2.6300048828133527,-80.5015563966549,0.0059139784946238,-0.0349999999999999,-2.2836819123891456,5.4794520548018255e-05,-1.2369287574934272e-05
2321,2013-10-17,0.4018547332107935,0.428239877816975,98.19305434271382,84.29904418357829,98.77570805742114,98.52660064697264,98.23585052490236,54.255899183437066,0.7483142998720319,0,1,0.0,0.4029998779297017,False,False,26.583389744861563,2106.192022856135,29.220123291014488,-363.98315429693184,-0.9399795532218036,169.0025329591549,0.0059139784946236,-0.01,-2.303898386555419,5.4794520548018255e-05,-1.2369287574948151e-05
2322,2013-10-18,-0.9601824885736464,-0.9733222580909684,54.17054088165867,75.80240280810071,98.29011245243716,98.4876007080078,98.22485046386718,42.86604843170949,0.7629025746820952,1,2,-0.989006042480483,-0.5860061645507812,False,False,-48.55956049839705,-7514.295024325861,-3.899993896484944,-3312.011718749943,-1.1000061035161934,-16.002655029438984,0.0059139784946236,-0.0099999999999999,-2.3241148607216924,5.479452054779621e-05,-1.2369287574934272e-05
