,Date,Open,High,Low,Close,Adj Close,Volume,Daily_Change,Daily_Change_Open_to_Close,%K,%D,Slow %K,Slow %D,KalmanFilterEst,isLocalPeak,isLocalTrough,Label,Short_Moving_Avg,Long_Moving_Avg,RSI,BBand_Upper,BBand_Middle,BBand_Lower,Bollinger_Bandwidth,Bollinger_PercentB,HurstExponent,DaysSincePeak,DaysSinceTrough,PriceChangeSincePeak,PriceChangeSinceTrough,FourierSignalSell,FourierSignalBuy,KalmanFilterEst_1st_Deriv,KalmanFilterEst_2nd_Deriv,Short_Moving_Avg_1st_Deriv,Short_Moving_Avg_2nd_Deriv,Long_Moving_Avg_1st_Deriv,Long_Moving_Avg_2nd_Deriv,Interest_Rate_Difference,Interest_Rate_Difference_Change,Currency_Account_difference,DataAge,Weight
3925,2020-08-20,106.08999633789062,106.197998046875,105.77200317382812,106.0790023803711,106.0790023803711,0,0.8125554672590907,0.8230036137100563,50.4444825537108,50.06569800897578,50.06569800897578,64.28407422109925,105.90225066580565,True,False,Sell,106.1676010131836,105.8790496826172,61.88290426110866,107.13007033588451,105.8790496826172,104.62802902934988,0.023631127347995187,0.5799158260224081,0.4859739757780198,0,1,0.0,0.8679962158202983,False,False,28.599028173668728,9206.82495711688,-14.859924316405682,1108.0169677734375,-5.480003356933594,256.0005187987713,-0.256,0.08000000000000007,-1.0208090865246637,864,1.7317228272655536e-19
3926,2020-08-21,105.66899871826172,106.06900024414062,105.4530029296875,105.66500091552734,105.66500091552734,0,-0.3902765444185219,-0.3865078412400702,28.80302782552514,38.497407561844504,38.497407561844504,49.85737327653603,105.75562225631123,False,True,Buy,105.90340118408203,105.82039985656738,48.03137838633554,106.99366056183537,105.82039985656738,104.64713915129938,0.022174565714328628,0.43377476108153745,0.5167166594152723,1,0,-0.42099761962890625,0.0,False,False,-14.662840949442568,-4326.18691231113,-26.419982910157103,-1156.005859375142,-5.864982604981606,-38.49792480480119,-0.264,0.050000000000000044,-0.9938942470453624,863,1.8205101552388414e-19
3927,2020-08-24,105.90299987792967,105.93900299072266,105.69000244140624,105.8769989013672,105.8769989013672,0,0.200632171488202,0.22523916182293421,39.88498091656405,39.71083043193327,39.71083043193327,42.757978667584474,105.83063714839625,False,False,Hold,105.76800079345703,105.81459999084473,48.515429055364706,106.9855350524431,105.81459999084473,104.64366492924636,0.02213182418493634,0.5266449065233807,0.5139689723863057,4,3,-0.1869964599609517,0.23400115966795454,False,False,7.501489208502221,2216.4330157944787,-13.540039062499432,1287.994384765767,-0.5799865722650566,528.4996032716549,-0.269,-0.1100000000000001,-0.9131497286074584,860,2.1151310375910805e-19
3928,2020-08-25,105.99199676513672,106.56400299072266,105.88099670410156,105.99299621582033,105.99299621582033,0,0.10955855913632462,0.10861458575780623,45.948608324925665,38.21220568900489,38.21220568900489,38.80681456092751,105.93098057044607,False,False,Hold,105.7675994873047,105.85119972229003,53.90478106940518,106.99610214659195,105.85119972229003,104.70629729798812,0.021632299441209372,0.561925143366148,0.4704089300999332,5,4,-0.09799957275390625,0.322998046875,False,False,10.034342204981783,253.2852996479562,-0.04013061523409078,1349.990844726534,3.6599731445306816,423.9959716795738,-0.258,-0.07000000000000006,-0.8862348891281568,859,2.223576124867326e-19
3929,2020-08-26,106.4219970703125,106.5510025024414,106.06300354003906,106.40499877929688,106.40499877929688,0,0.38870734688698505,0.4047445301184357,67.48557276233245,51.10638733460733,51.10638733460733,43.00980781851512,106.22393993480222,True,False,Sell,106.00379943847656,105.91609954833984,58.185981800295856,107.03168294616503,105.91609954833984,104.80051615051465,0.021065416921174314,0.7191226724555652,0.502224569998454,0,5,0.0,0.7529983520507812,False,False,29.295936435615033,1926.159423063325,23.61999511718693,2366.012573242102,6.489982604981037,283.00094604503556,-0.251,0.14000000000000012,-0.8593200496488556,858,2.337581310664818e-19
3930,2020-08-27,105.87100219726562,106.552001953125,105.6230010986328,105.8560028076172,105.8560028076172,0,-0.5159494177697344,-0.5018529093157128,38.78743404548991,50.74053837758262,50.74053837758262,46.686377133731575,105.99654228447889,False,True,Buy,105.9591995239258,105.9572998046875,52.401760691483325,106.99755533780316,105.9572998046875,104.91704427157183,0.019635372646022237,0.4513114836472448,0.5112268916414507,1,0,-0.550994873046875,0.0,False,False,-22.73976503233257,-5203.57014679476,-4.459991455075851,-2807.9986572262783,4.120025634765057,-236.99569702159806,-0.265,-0.050000000000000044,-0.832405210169554,857,2.4574316673307174e-19
3931,2020-08-28,106.65899658203124,106.93800354003906,105.2030029296875,106.63700103759766,106.63700103759766,0,0.7377930483544182,0.758571789143971,79.61322639695942,61.9620777349272,61.9620777349272,54.60300114903901,106.39236756229866,True,False,Sell,106.15359954833987,106.05499992370605,56.30914402027658,106.95587749112408,106.05499992370605,105.15412235628801,0.016988874981209934,0.8230189844551543,0.5018412962723111,0,1,0.0,0.7879943847656108,False,False,39.58252778197675,6232.229281430932,19.440002441406534,2389.9993896482383,9.770011901855469,564.9986267090412,-0.26,0.010000000000000009,-0.8054903706902528,856,2.5834268831839164e-19
3932,2020-08-31,105.52400207519533,106.08100128173828,105.30699920654295,105.53500366210938,105.53500366210938,0,-1.0334099466091873,-1.0437268036166103,22.007569563812858,46.802743335420665,46.802743335420665,53.168453149310125,105.86248753125452,False,True,Buy,106.08520050048828,106.03845024108887,46.825113296053836,106.96441981329104,106.03845024108887,105.11248066888669,0.017464788859076954,0.22815166173215842,0.4407924173871048,3,0,-1.134994506835909,0.0,False,False,-52.98800310441436,-9257.053088639112,-6.839904785158524,-2627.9907226565056,-1.6549682617181816,-1142.498016357365,-0.261,0.020000000000000018,-0.7247458522523487,853,3.00151381646787e-19
3933,2020-09-01,105.98999786376952,106.13600158691406,105.5989990234375,106.00399780273438,106.00399780273438,0,0.4443967634914614,0.43113108056251515,46.52370374210839,49.38149990096016,49.38149990096016,52.71544032376931,105.9499456887863,True,False,Sell,106.0874008178711,106.03715019226074,46.37798129046819,106.96323657959144,106.03715019226074,105.11106380493004,0.01746720626971905,0.48210081155499923,0.4482867150149059,0,1,0.0,0.46599578857419033,False,False,8.745815753178476,6173.381885759283,0.22003173828153422,705.9936523440058,-0.13000488281278422,152.49633789053973,-0.263,0.1100000000000001,-0.6978310127730472,852,3.1554047206259754e-19
3934,2020-09-02,105.86399841308594,106.2969970703125,105.86399841308594,105.89600372314452,105.89600372314452,0,-0.10187736484318366,-0.13206991486204703,40.8784363147623,36.46990320689445,36.46990320689445,44.21804881442506,105.9166077205997,False,True,Buy,105.98560180664063,106.05125045776367,43.33239577130214,106.95955310906373,106.05125045776367,105.14294780646361,0.01712950384610138,0.4145401951668044,0.48994761492946526,1,0,-0.12599945068357954,0.0,False,False,-3.333796818660062,-1207.9612571838538,-10.179901123046875,-1039.993286132841,1.410026550293253,154.00314331060372,-0.274,-0.09000000000000008,-0.6709161732937459,851,3.317185780162542e-19
3935,2020-09-03,106.20099639892578,106.53600311279295,106.04299926757812,106.20800018310548,106.20800018310548,0,0.29462533900397325,0.28801150662742653,59.97799862805211,49.12671289497421,49.12671289497421,44.99270533427623,106.09669816649381,True,False,Sell,106.05600128173828,106.08400039672851,44.51493179568839,106.96490172132279,106.08400039672851,105.20309907213424,0.016607618892574158,0.5703823362021176,0.4671775314942174,0,1,0.0,0.33699798583984375,False,False,18.009044589410905,2134.2841408070967,7.039947509764488,1721.9848632811363,3.274993896484091,186.49673461908378,-0.265,0.14000000000000012,-0.6440013338144446,850,3.4872615319944465e-19
3936,2020-09-04,106.09100341796876,106.49500274658205,106.09100341796876,106.08599853515624,106.08599853515624,0,-0.11487048785300269,-0.11015814715936006,53.28933058943522,51.381921844083145,51.381921844083145,45.65951264865057,106.0900854306601,False,True,Buy,105.94580078125,106.10925025939942,46.54966431476997,106.95944794111006,106.10925025939942,105.25905257768878,0.016024949373069895,0.48632569533923126,0.47306468128680346,1,0,-0.10999298095701704,0.0,False,False,-0.6612735833712691,-1867.0318172782174,-11.020050048827557,-1805.9997558592045,2.524986267090412,-75.00076293936786,-0.279,0.1899999999999996,-0.6170864943351431,849,3.666057254089725e-19
3937,2020-09-08,106.29399871826172,106.37799835205078,105.9000015258789,106.30500030517578,106.30500030517578,0,-0.005640718524202448,-0.01598921230523464,63.51567653137505,60.80991523255477,60.80991523255477,57.27417544713941,106.27506027736916,False,False,Hold,106.16119995117188,106.14795036315918,59.51087357812468,106.99438836924656,106.14795036315918,105.3015123570718,0.01594826849112964,0.5927710835803288,0.4668528107734909,1,4,0.001998901367201711,0.20299530029295454,False,False,4.844398261521121,-880.868814786453,6.020050048829262,-949.9816894529545,1.565017700195881,-73.99749755848006,-0.298,-0.07999999999999952,-0.5094271364179377,845,4.4777324417183015e-19
3938,2020-09-09,105.95999908447266,106.25599670410156,105.81300354003906,105.96800231933594,105.96800231933594,0,-0.31701047445783503,-0.32453903364160713,44.092168330328484,57.74419447951919,57.74419447951919,59.394932992284765,106.08528802278849,False,True,Buy,106.17559967041015,106.12030029296875,48.92545307636973,106.95219072472014,106.12030029296875,105.28840986121736,0.015678252501260752,0.4084627206781441,0.5002936832180006,2,0,-0.3320007324218608,0.0,False,False,-18.977225458067437,-2382.162371958856,1.4399719238269881,-458.0078125002274,-2.765007019043253,-433.0024719239134,-0.29000000000000004,0.09999999999999953,-0.4825122969386362,844,4.7073106932836765e-19
3939,2020-09-10,106.23799896240234,106.28299713134766,105.98799896240234,106.2310028076172,106.2310028076172,0,0.24818858761601614,0.2547907265938334,59.250692581681484,55.619512481128275,55.619512481128275,58.057874064400714,106.175344712476,True,False,Sell,106.1802001953125,106.09075050354004,55.64424954084891,106.86050620362845,106.09075050354004,105.32099480345163,0.01451126882286925,0.5911018288406678,0.5011417597367562,0,1,0.0,0.2779998779296875,False,False,9.005668968751479,2798.2894426818916,0.460052490234375,-97.99194335926131,-2.954978942871378,-18.9971923828125,-0.3,-0.14999999999999958,-0.4555974574593349,843,4.948659673510898e-19
3940,2020-09-11,106.1449966430664,106.24400329589844,106.08000183105467,106.14299774169922,106.14299774169922,0,-0.08284310944268736,-0.08096145407433587,54.17835627281122,52.50707239494034,52.50707239494034,55.2902597851959,106.15535318510285,False,True,Buy,106.1916000366211,106.04860038757325,52.71983761325162,106.70103345651944,106.04860038757325,105.39616731862705,0.01230441640081554,0.5723425578952057,0.48605774514356953,1,0,-0.0930023193359375,0.0,False,False,-1.9991527373150575,-1100.4821706066537,1.1399841308602277,67.99316406258527,-4.215011596679119,-126.00326538077411,-0.28500000000000003,0.10000000000000009,-0.4286826179800334,842,5.202382880563641e-19
3941,2020-09-14,106.1269989013672,106.16300201416016,105.552001953125,106.1449966430664,106.1449966430664,0,0.0018832154826231573,-0.01507291170629125,54.29356668572182,55.90753851340478,55.90753851340478,54.67804112982443,106.14895249011842,True,False,Sell,106.15839996337891,106.02815017700195,51.591301555758086,106.64033363498875,106.02815017700195,105.41596671901515,0.011547564622505089,0.5954341909602675,0.45234444957983433,0,3,0.0,-0.01799774169920454,False,False,-0.6400694984435518,135.90832388715057,-3.320007324218466,-445.99914550786934,-2.045021057129759,216.99905395493602,-0.29500000000000004,-0.10000000000000009,-0.3479380995421293,839,6.044306574422234e-19
3942,2020-09-15,105.74400329589844,105.81500244140624,105.3000030517578,105.71499633789062,105.71499633789062,0,-0.4051065229402573,-0.37777884954520125,29.509696143529307,45.993873034020716,45.993873034020716,51.469494647455235,105.88075283841452,False,False,Hold,106.04039916992187,106.01414985656739,42.80344263443029,106.64134828234735,106.01414985656739,105.38695143078742,0.011832353070388029,0.2615160478880811,0.38963645793485624,1,4,-0.3829956054687642,-0.40099334716796875,False,False,-26.819965170389537,-2617.9895671945987,-11.800079345704262,-848.0072021485796,-1.4000320434561786,64.49890136735803,-0.28500000000000003,-0.15000000000000013,-0.321023260062828,838,6.354204799325653e-19
3943,2020-09-16,105.38099670410156,105.39600372314452,104.80799865722656,105.38099670410156,105.38099670410156,0,-0.3159434757217583,-0.31594347572175957,26.90125508625136,36.901505971834105,36.901505971834105,46.2676391730865,105.57188656132286,False,False,Hold,105.922998046875,106.02199974060059,44.81318813148139,106.61228805799618,106.02199974060059,105.431711423205,0.011135204369655783,-0.04295758327659057,0.40853151450709246,2,5,-0.7460021972656392,-0.7639999389648438,False,False,-30.886627709166703,-406.6662538777166,-11.7401123046875,5.996704101676187,0.7849884033205967,218.50204467767753,-0.27,0.10000000000000009,-0.2941084205835267,837,6.679991845984902e-19
3944,2020-09-17,105.04900360107422,105.16400146484376,104.52400207519533,105.06199645996094,105.06199645996094,0,-0.3027113560487016,-0.31504076959866345,26.739269747494145,27.71674032575821,27.71674032575821,36.87070644387097,105.25675714815407,False,False,Hold,105.68919677734375,105.97114944458008,30.871852652139722,106.69348502228114,105.97114944458008,105.24881386687902,0.013632683640537857,-0.12931483141994418,0.38490789384156254,3,6,-1.077995300292983,-1.0959930419921875,True,False,-31.51294131687905,-62.63136077123477,-23.380126953124147,-1164.0014648436647,-5.08502960205135,-587.0018005371946,-0.28,0.10000000000000009,-0.2671935811042254,836,7.022482351711429e-19
3945,2020-09-18,104.68900299072266,104.85900115966795,104.27300262451172,104.697998046875,104.697998046875,0,-0.346460590271247,-0.3550222552456718,18.78017369258582,24.14023284211038,24.14023284211038,29.586159713234196,104.91142503204026,False,False,Hold,105.4001968383789,105.92279930114746,37.61453182505855,106.82715280131356,105.92279930114746,105.01844580098137,0.017075709972410043,-0.17716952167903038,0.39196872771471186,4,7,-1.4379959106445455,-1.45599365234375,False,False,-34.53321161138092,-302.027029450187,-28.899993896484943,-551.9866943360796,-4.8350143432614345,25.001525878991515,-0.29000000000000004,0.030000000000000027,-0.2402787416249237,835,7.382532721164985e-19
3946,2020-09-23,105.06900024414062,105.3730010986328,104.91000366210938,105.03399658203124,105.03399658203124,0,0.3285835634759149,0.3620190981908801,41.25426411760294,29.71922983287317,29.71922983287317,24.6984821529018,104.90114597991578,False,False,Hold,104.80419921875,105.72209968566895,31.35310811826082,106.9282770276955,105.72209968566895,104.5159223436424,0.022817884730112897,0.21475873420006214,0.42330958962677107,9,2,-1.0579986572265767,0.5350036621093892,False,False,21.49567896487099,2087.868196978917,-6.940002441406534,1355.9875488280682,-6.855010986328125,-34.004211425866515,-0.29300000000000004,-0.10000000000000009,-0.1057045442284168,830,9.479359653504757e-19
3947,2020-09-24,105.3249969482422,105.5199966430664,105.21499633789062,105.3040008544922,105.3040008544922,0,0.257063694848636,0.2770535023712018,54.68355652845798,40.971879554420894,40.971879554420894,30.972991915053807,105.15012398493758,False,False,Hold,104.85260009765625,105.69449958801269,38.13713507958176,106.91236330624054,105.69449958801269,104.47663586978484,0.023044978177198732,0.33967880491229535,0.48353653914291816,10,3,-0.802001953125,0.7910003662109659,False,True,24.897800502179734,340.21215373087443,4.840087890625,1178.0090332031534,-2.760009765626137,409.5001220701988,-0.28300000000000003,0.06000000000000005,-0.07878970474911551,829,9.965376815882564e-19
3948,2020-09-25,105.43599700927734,105.697998046875,105.24700164794922,105.43499755859376,105.43499755859376,0,0.12439860122936963,0.12534771111643966,60.210855009014246,52.04955855169166,52.04955855169166,40.91355597966187,105.32618553595375,False,False,Hold,105.0,105.6343994140625,36.32100759844783,106.77656856821564,105.6343994140625,104.49223025990936,0.021624947185548856,0.41270913999748904,0.4702181231942278,11,4,-0.691001892089858,0.902000427246108,False,True,17.60615510161756,-729.1645400562174,14.739990234375,989.990234375,-6.010017395018963,-325.0007629392826,-0.28900000000000003,-0.050000000000000044,-0.05187486526981422,828,1.0476312611033044e-18
3949,2020-09-28,105.58399963378906,105.65899658203124,105.26399993896484,105.5739974975586,105.5739974975586,0,0.1318347248858931,0.14132126774365678,68.8350973211531,61.24316961954171,61.24316961954171,51.421535908551384,105.47934175104433,True,False,Sell,105.2073989868164,105.63634910583497,39.040409586295965,106.77796591838613,105.63634910583497,104.4947322932838,0.021614090646154382,0.47269153380062956,0.4561237503070431,0,7,0.0,1.0500030517578267,False,False,15.315621509057564,-229.05335925599957,20.739898681640057,599.9908447265057,0.19496917724666218,620.4986572265625,-0.28400000000000003,0.0,0.028869653168090093,825,1.2171738729024408e-18
3950,2020-09-29,105.43900299072266,105.72200012207033,105.3479995727539,105.43299865722656,105.43299865722656,0,-0.13355451500762783,-0.12786719271386807,62.63732946999879,63.89442726672198,63.89442726672198,59.06238514598508,105.45070014392113,False,True,Buy,105.35599822998047,105.60779914855956,41.47809855286639,106.73972923235071,105.60779914855956,104.47586906476842,0.02143648656476307,0.42278653344579953,0.41712596879124686,1,0,-0.14499664306640625,0.0,False,False,-2.8641607123205404,-1817.9782221378105,14.859924316407103,-587.9974365232954,-2.8549957275401994,-304.99649047868616,-0.28400000000000003,-0.030000000000000027,0.05578449264739138,824,1.2795797118463968e-18
3951,2020-09-30,105.66400146484376,105.7959976196289,105.40899658203124,105.66400146484376,105.66400146484376,0,0.21909915354700882,0.2190991535469985,74.0607417163414,68.51105616916436,68.51105616916436,64.54955101847598,105.58252761009656,True,False,Sell,105.48199920654297,105.59619903564453,40.87540516648667,106.7208086696152,105.59619903564453,104.47158940167387,0.021300191564490808,0.5301448730079977,0.4494396206594004,0,1,0.0,0.22499847412110796,False,False,13.182746617543728,1604.6907329864268,12.600097656249432,-225.9826660157671,-1.1600112915033378,169.49844360368616,-0.281,-0.020000000000000018,0.08269933212669245,823,1.3451851665732747e-18
3952,2020-10-01,105.4489974975586,105.72200012207033,105.41799926757812,105.45099639892578,105.45099639892578,0,-0.20158716588908332,-0.20347891836815019,66.96027756142463,67.88611624925487,67.88611624925487,66.7638665617137,105.50123685101158,False,True,Buy,105.51139831542969,105.55834884643555,39.294515891451006,106.6484740290899,105.55834884643555,104.4682236637812,0.020654456886972386,0.4507614129010506,0.4224750780704639,1,0,-0.21500396728517046,0.0,False,False,-8.129075908497896,-2131.1822526041624,2.939910888672159,-966.0186767577272,-3.7850189208981533,-262.50076293948155,-0.279,-0.030000000000000027,0.08558887235795364,822,1.4141542848922569e-18
3953,2020-10-02,105.56400299072266,105.66500091552734,104.96199798583984,105.54299926757812,105.54299926757812,0,0.08724703586895366,0.10716502987735275,84.94724442361591,75.32275456712726,75.32275456712726,70.57330899518213,105.52704744390203,True,False,Sell,105.53299865722656,105.53119888305665,40.939228930161924,106.59411407954197,105.53119888305665,104.46828368657133,0.02014409402594165,0.5055509529643091,0.44310989388353494,0,1,0.0,0.1150054931640625,False,False,2.581059289045129,1071.0135197543025,2.1600341796869316,-77.98767089852277,-2.714996337890341,107.00225830078125,-0.276,0.0,0.08847841258921482,821,1.486659525523531e-18
3954,2020-10-05,105.53500366210938,105.75299835205078,105.41000366210938,105.51000213623048,105.51000213623048,0,-0.03126415923048187,-0.007575685288684211,84.00467664578754,78.6373995436093,78.6373995436093,73.94875678666378,105.51651286441232,False,True,Buy,105.52019958496093,105.4911491394043,46.495820128591625,106.49207152598011,105.4911491394043,104.49022675282849,0.01897642398895686,0.5094178115501443,0.4490273870169723,3,0,-0.02899932861328125,0.0,False,False,-1.0534579489714702,-363.4517238016599,-1.2799072265622158,-343.99414062491473,-4.004974365234659,-128.99780273443184,-0.276,0.14000000000000012,0.0971470332829984,818,1.7272519440314179e-18
3955,2020-10-06,105.7249984741211,105.73799896240234,105.51000213623048,105.70700073242188,105.70700073242188,0,0.1867108257064043,0.2037686793077833,95.02252982641792,87.9914836319404,87.9914836319404,80.65054591422562,105.63424084128673,True,False,Sell,105.575,105.4612491607666,55.846568954759896,106.3967261658785,105.4612491607666,104.52577215565469,0.01774067750109525,0.6313509419859434,0.460820420278628,0,1,0.0,0.18999481201171875,False,False,11.772797687440573,1282.6255636412043,5.480041503906818,675.9948730469034,-2.9899978637700997,101.49765014645595,-0.29000000000000004,-0.10000000000000009,0.1000365735142596,817,1.8158100449195354e-18
3956,2020-10-07,105.63800048828124,106.1050033569336,105.6269989013672,105.63999938964844,105.63999938964844,0,-0.06338401648822156,-0.06527499944426654,77.82527705215057,85.61749450811863,85.61749450811863,84.08212589455606,105.63779981990012,False,True,Buy,105.57019958496093,105.44484901428223,61.39597711177564,106.35538289283777,105.44484901428223,104.53431513572669,0.01727033396258571,0.6071626108387066,0.4516663740959277,1,0,-0.08699798583985796,0.0,False,False,0.3558978613398267,-1141.6899826100746,-0.48004150390710265,-596.0083007813921,-1.6400146484372158,134.9983215332884,-0.28,0.0,0.10292611374552078,816,1.908908616733152e-18
3957,2020-10-08,105.9729995727539,106.08300018310548,105.9229965209961,105.96499633789062,105.96499633789062,0,0.3076457308972991,0.31522168215583984,93.32346156924666,88.72375614927167,88.72375614927167,87.44424476311019,105.84001838901887,False,False,Hold,105.67299957275391,105.43154869079589,75.37047108645038,106.3026786695431,105.43154869079589,104.56041871204869,0.016525034291244457,0.8061814310775396,0.46230545430250103,2,1,0.2480010986328125,0.33499908447267046,False,False,20.22185691187417,1986.5959050534343,10.279998779297728,1076.004028320483,-1.330032348633381,30.998229980383485,-0.28,0.14999999999999958,0.10581565397678197,815,2.0067804543947087e-18
3958,2020-10-09,106.02100372314452,106.02100372314452,105.60800170898438,106.01799774169922,106.01799774169922,0,0.05001784140075127,0.05285460971970524,94.86389594480178,88.67087818873294,88.67087818873294,87.67070961537438,105.95001567827103,True,False,Sell,105.76799926757812,105.4252986907959,80.99613260903584,106.27750977810223,105.4252986907959,104.57308760348957,0.01616710785531275,0.8477419266960751,0.4388871508938829,0,2,0.0,0.38300323486328125,False,False,10.999728925216345,-922.2127986657824,9.499969482421022,-78.00292968767053,-0.6249999999994316,70.50323486339494,-0.295,-0.1599999999999996,0.10870519420804316,814,2.1096702884774952e-18
3959,2020-10-13,105.3479995727539,105.6259994506836,105.28800201416016,105.33899688720705,105.33899688720705,0,-0.27738458656079157,-0.26886189909454494,32.983125967855145,62.75515253302592,62.75515253302592,78.09820948508285,105.4973128729696,False,True,Buy,105.718798828125,105.38084907531739,55.93153445088441,106.16060396603585,105.38084907531739,104.60109418459892,0.014798796888819172,0.47316324103348834,0.3749116125696744,4,0,-0.6730041503906108,0.0,False,False,-25.616064592624355,-596.1848655105939,-7.360076904296875,-980.0109863282103,-1.879997253418253,68.49670410147723,-0.279,-0.07000000000000006,0.12026335513308792,810,2.576757109154981e-18
3960,2020-10-14,105.4739990234375,105.51100158691406,105.03800201416016,105.47000122070312,105.47000122070312,0,0.12436451586523845,0.12815969414917597,44.44451860949431,45.94869342125677,45.94869342125677,63.857481229257445,105.48043334358,True,False,Sell,105.68479919433594,105.38529930114746,53.41282688350125,106.16602209972233,105.38529930114746,104.60457650257258,0.01481654089805997,0.5542458345716843,0.4286811275499561,0,1,0.0,0.12599945068359375,False,False,-1.6879529389598247,2392.8111653664528,-3.399963378906534,396.0113525390341,0.44502258300695985,232.50198364252128,-0.272,-0.10000000000000009,0.12315289536434912,809,2.7088702712360633e-18
3961,2020-10-15,105.13899993896484,105.38800048828124,105.11199951171876,105.13899993896484,105.13899993896484,0,-0.31383452916212695,-0.31383452916212506,15.485662412559407,30.971102329969558,30.971102329969558,46.558316094750715,105.26941589463324,False,True,Buy,105.51959991455078,105.38914947509765,44.376969299936164,106.16419561733031,105.38914947509765,104.614103332865,0.01470827207720827,0.3386228106289189,0.3939541631654676,1,0,-0.33499908447265625,0.0,False,False,-21.101744894676244,-1941.379195571642,-16.519927978515625,-1311.996459960909,0.38501739501981547,-6.000518798714438,-0.262,0.0,0.1260424355956103,808,2.847757019982746e-18
3962,2020-10-16,105.3550033569336,105.43699645996094,105.19000244140624,105.36000061035156,105.36000061035156,0,0.21019856714921126,0.20544557023953436,34.820713408447695,31.583631476833745,31.583631476833745,36.167809076019985,105.32540032780841,False,False,Hold,105.38800048828125,105.42224960327148,46.057554725340175,106.1300249352579,105.42224960327148,104.71447427128507,0.013427437465050028,0.4560248922880558,0.396186663979347,2,1,-0.11899566650390625,0.21600341796875,False,False,5.59844331751691,2670.018821219315,-13.159942626953125,335.99853515625,3.3100128173828125,292.4995422362997,-0.262,0.08000000000000007,0.1289319758268715,807,2.993764644609793e-18
3963,2020-10-19,105.43800354003906,105.49700164794922,105.30500030517578,105.427001953125,105.427001953125,0,0.06359276991771967,0.07403467087664031,40.68257061996049,30.329648813655798,30.329648813655798,30.961460873486327,105.3881935855663,False,False,Hold,105.34700012207031,105.46674957275391,49.88642668886114,106.0466607591406,105.46674957275391,104.88683838636723,0.010997042930324543,0.4657295629382734,0.46972320291934927,5,4,-0.0359954833984375,0.29900360107421875,False,False,6.279325775788891,68.08824582719808,-4.10003662109375,905.9906005859375,4.44999694824304,113.99841308602277,-0.27,0.030000000000000027,0.13760059652065507,804,3.478258278776922e-18
3964,2020-10-20,105.47000122070312,105.74500274658205,105.47000122070312,105.47000122070312,105.47000122070312,0,0.040785820313127275,0.04078582031313321,44.44451860949431,39.98260087930077,39.98260087930077,33.9652937232634,105.43875348462011,False,False,Hold,105.37320098876953,105.50574951171875,46.044058620367416,105.96351353015886,105.50574951171875,105.04798549327863,0.008677517965772498,0.4609533628948835,0.46501195070977414,6,5,-0.003997802734375,0.33100128173828125,False,True,5.055989905380898,-122.33358704079933,2.6200866699213066,672.0123291015057,3.8999938964835223,-55.00030517595178,-0.273,-0.010000000000000009,0.14049013675191624,803,3.656592394208786e-18
3965,2020-10-21,105.4749984741211,105.4749984741211,104.3499984741211,105.47699737548828,105.47699737548828,0,0.006633312509896072,0.004738080364208642,64.21628295193712,49.78112406046392,49.78112406046392,40.03112458447345,105.46238950903869,True,False,Sell,105.37460021972656,105.5278995513916,50.57882794135632,105.93192996024811,105.5278995513916,105.12386914253509,0.0076573192601024475,0.4370069989937382,0.5364591871615839,0,6,0.0,0.33599853515625,True,False,2.3636024418578927,-269.2387463523005,0.13992309570340922,-248.01635742178973,2.2150039672851562,-168.4989929198366,-0.272,0.0,0.14337967698317744,802,3.8440698952601175e-18
3966,2020-10-22,104.6510009765625,104.87999725341795,104.45999908447266,104.6760025024414,104.6760025024414,0,-0.7594024223076867,-0.7831057192359306,18.57567642762746,42.41215932968623,42.41215932968623,44.05862808981693,104.97637561065028,False,True,Buy,105.28200073242188,105.49649963378906,35.32997518828219,106.03910109259172,105.49649963378906,104.95389817498639,0.010286624877340991,-0.25607715205761367,0.6142824286374308,1,0,-0.8239974975585938,0.0,False,False,-48.6013898388407,-5096.49922806986,-9.259948730468182,-939.9871826171591,-3.1399917602541905,-535.4995727539347,-0.272,-0.1200000000000001,0.14626921721443864,801,4.041159573336161e-18
3967,2020-10-23,104.90699768066406,104.90699768066406,104.5500030517578,104.9209976196289,104.9209976196289,0,0.23405089163754944,0.22067634672738734,32.535473325450376,38.442477568338255,38.442477568338255,43.54525365282942,104.94215012997039,True,False,Sell,105.19420013427734,105.47079963684082,40.70088459759447,106.06851060070026,105.47079963684082,104.87308867298138,0.011334150606945084,0.040077018445650245,0.6266815987412562,0,1,0.0,0.2559967041015625,False,False,-3.4225480679893394,4517.884177085136,-8.780059814453978,47.98889160142039,-2.569999694823366,56.99920654308244,-0.26,0.0,0.14915875744569984,800,4.248354255291589e-18
3968,2020-10-26,104.70700073242188,105.03900146484376,104.64900207519533,104.68299865722656,104.68299865722656,0,-0.22683635097062727,-0.2039600195023271,18.97431661681853,23.361822123298733,23.361822123298733,34.738819673774366,104.7819857115801,False,True,Buy,105.04539947509765,105.42624969482422,34.03983085916491,106.11277407457297,105.42624969482422,104.73972531507548,0.013023784526833088,-0.04131437973817716,0.6178713382532525,3,0,-0.1999969482421875,0.0,False,False,-16.01644183902806,-1259.3893771038722,-14.880065917968466,-610.0006103514488,-4.454994201660156,-188.49945068367902,-0.26,-0.020000000000000018,0.1578273781394834,797,4.935883449038175e-18
