Date,PX_BID,PX_LAST
24/10/2007,1.575,1.575
23/10/2007,1.59,1.59
22/10/2007,1.585,1.585
19/10/2007,1.61,1.61
18/10/2007,1.644,1.644
17/10/2007,1.655,1.655
16/10/2007,1.704,1.704
15/10/2007,1.74,1.74
12/10/2007,1.71,1.71
11/10/2007,1.744,1.744
10/10/2007,1.735,1.735
9/10/2007,1.72,1.72
8/10/2007,1.704,1.704
5/10/2007,1.704,1.704
4/10/2007,1.72,1.72
3/10/2007,1.694,1.694
2/10/2007,1.691,1.691
1/10/2007,1.67,1.67
28/9/2007,1.685,1.685
27/9/2007,1.73,1.73
26/9/2007,1.675,1.675
25/9/2007,1.694,1.694
24/9/2007,1.685,1.685
21/9/2007,1.685,1.685
20/9/2007,1.635,1.635
19/9/2007,1.595,1.595
18/9/2007,1.535,1.535
17/9/2007,1.55,1.55
14/9/2007,1.551,1.551
13/9/2007,1.534,1.534
12/9/2007,1.518,1.518
11/9/2007,1.537,1.537
10/9/2007,1.52,1.52
7/9/2007,1.595,1.595
6/9/2007,1.619,1.619
5/9/2007,1.629,1.629
4/9/2007,1.624,1.624
3/9/2007,1.646,1.646
31/8/2007,1.613,1.613
30/8/2007,1.575,1.575
29/8/2007,1.59,1.59
28/8/2007,1.625,1.625
27/8/2007,1.623,1.623
24/8/2007,1.598,1.598
23/8/2007,1.603,1.603
22/8/2007,1.579,1.579
21/8/2007,1.568,1.568
20/8/2007,1.595,1.595
17/8/2007,1.585,1.585
16/8/2007,1.663,1.663
15/8/2007,1.645,1.645
14/8/2007,1.704,1.704
13/8/2007,1.71,1.71
10/8/2007,1.715,1.715
9/8/2007,1.78,1.78
8/8/2007,1.76,1.76
7/8/2007,1.73,1.73
6/8/2007,1.744,1.744
3/8/2007,1.779,1.779
2/8/2007,1.809,1.809
1/8/2007,1.764,1.764
31/7/2007,1.8,1.8
30/7/2007,1.815,1.815
27/7/2007,1.79,1.79
26/7/2007,1.865,1.865
25/7/2007,1.865,1.865
24/7/2007,1.871,1.871
23/7/2007,1.86,1.86
20/7/2007,1.891,1.891
19/7/2007,1.91,1.91
18/7/2007,1.91,1.91
17/7/2007,1.931,1.931
16/7/2007,1.94,1.94
13/7/2007,1.94,1.94
12/7/2007,1.908,1.908
11/7/2007,1.885,1.885
10/7/2007,1.968,1.968
9/7/2007,1.954,1.954
6/7/2007,1.94,1.94
5/7/2007,1.93,1.93
4/7/2007,1.905,1.905
3/7/2007,1.878,1.878
2/7/2007,1.894,1.894
29/6/2007,1.879,1.879
28/6/2007,1.926,1.926
27/6/2007,1.875,1.875
26/6/2007,1.889,1.889
25/6/2007,1.9,1.9
22/6/2007,1.905,1.905
21/6/2007,1.932,1.932
20/6/2007,1.9,1.9
19/6/2007,1.935,1.935
18/6/2007,1.899,1.899
15/6/2007,1.943,1.943
14/6/2007,1.965,1.965
13/6/2007,1.974,1.974
12/6/2007,1.935,1.935
11/6/2007,1.915,1.915
8/6/2007,1.898,1.898
7/6/2007,1.869,1.869
6/6/2007,1.845,1.845
5/6/2007,1.84,1.84
4/6/2007,1.804,1.804
1/6/2007,1.782,1.782
31/5/2007,1.753,1.753
30/5/2007,1.744,1.744
29/5/2007,1.759,1.759
28/5/2007,1.734,1.734
25/5/2007,1.728,1.728
24/5/2007,1.708,1.708
23/5/2007,1.689,1.689
22/5/2007,1.644,1.644
21/5/2007,1.657,1.657
18/5/2007,1.645,1.645
17/5/2007,1.63,1.63
16/5/2007,1.671,1.671
15/5/2007,1.684,1.684
14/5/2007,1.67,1.67
11/5/2007,1.653,1.653
10/5/2007,1.675,1.675
9/5/2007,1.673,1.673
8/5/2007,1.656,1.656
7/5/2007,1.653,1.653
4/5/2007,1.635,1.635
3/5/2007,1.633,1.633
2/5/2007,1.633,1.633
1/5/2007,1.615,1.615
30/4/2007,1.66,1.66
27/4/2007,1.629,1.629
26/4/2007,1.66,1.66
25/4/2007,1.655,1.655
24/4/2007,1.68,1.68
23/4/2007,1.69,1.69
20/4/2007,1.694,1.694
19/4/2007,1.683,1.683
18/4/2007,1.714,1.714
17/4/2007,1.699,1.699
16/4/2007,1.704,1.704
13/4/2007,1.67,1.67
12/4/2007,1.675,1.675
11/4/2007,1.65,1.65
10/4/2007,1.69,1.69
9/4/2007,1.69,1.69
6/4/2007,1.675,1.675
5/4/2007,1.68,1.68
4/4/2007,1.694,1.694
3/4/2007,1.66,1.66
2/4/2007,1.655,1.655
30/3/2007,1.659,1.659
29/3/2007,1.654,1.654
28/3/2007,1.68,1.68
27/3/2007,1.646,1.646
26/3/2007,1.655,1.655
23/3/2007,1.615,1.615
22/3/2007,1.555,1.555
21/3/2007,1.571,1.571
20/3/2007,1.57,1.57
19/3/2007,1.584,1.584
16/3/2007,1.585,1.585
15/3/2007,1.594,1.594
14/3/2007,1.575,1.575
13/3/2007,1.614,1.614
12/3/2007,1.62,1.62
9/3/2007,1.615,1.615
8/3/2007,1.625,1.625
7/3/2007,1.63,1.63
6/3/2007,1.634,1.634
5/3/2007,1.629,1.629
2/3/2007,1.674,1.674
1/3/2007,1.655,1.655
28/2/2007,1.636,1.636
27/2/2007,1.645,1.645
26/2/2007,1.665,1.665
23/2/2007,1.68,1.68
22/2/2007,1.666,1.666
21/2/2007,1.699,1.699
20/2/2007,1.711,1.711
19/2/2007,1.72,1.72
16/2/2007,1.71,1.71
15/2/2007,1.75,1.75
14/2/2007,1.735,1.735
13/2/2007,1.745,1.745
12/2/2007,1.7,1.7
9/2/2007,1.7,1.7
8/2/2007,1.74,1.74
7/2/2007,1.745,1.745
6/2/2007,1.745,1.745
5/2/2007,1.725,1.725
2/2/2007,1.73,1.73
1/2/2007,1.714,1.714
31/1/2007,1.705,1.705
30/1/2007,1.715,1.715
29/1/2007,1.73,1.73
26/1/2007,1.691,1.691
25/1/2007,1.669,1.669
24/1/2007,1.665,1.665
23/1/2007,1.659,1.659
22/1/2007,1.656,1.656
19/1/2007,1.665,1.665
18/1/2007,1.719,1.719
17/1/2007,1.691,1.691
16/1/2007,1.745,1.745
15/1/2007,1.745,1.745
12/1/2007,1.745,1.745
11/1/2007,1.74,1.74
10/1/2007,1.76,1.76
9/1/2007,1.74,1.74
8/1/2007,1.72,1.72
5/1/2007,1.719,1.719
4/1/2007,1.725,1.725
3/1/2007,1.685,1.685
2/1/2007,1.685,1.685
1/1/2007,1.685,1.685
29/12/2006,1.685,1.685
28/12/2006,1.67,1.67
27/12/2006,1.645,1.645
26/12/2006,1.575,1.575
25/12/2006,1.594,1.594
22/12/2006,1.599,1.599
21/12/2006,1.612,1.612
20/12/2006,1.62,1.62
19/12/2006,1.653,1.653
18/12/2006,1.69,1.69
15/12/2006,1.67,1.67
14/12/2006,1.631,1.631
13/12/2006,1.614,1.614
12/12/2006,1.645,1.645
11/12/2006,1.659,1.659
8/12/2006,1.7,1.7
7/12/2006,1.68,1.68
6/12/2006,1.652,1.652
5/12/2006,1.615,1.615
4/12/2006,1.624,1.624
1/12/2006,1.608,1.608
30/11/2006,1.655,1.655
29/11/2006,1.69,1.69
28/11/2006,1.655,1.655
27/11/2006,1.67,1.67
24/11/2006,1.664,1.664
23/11/2006,1.671,1.671
22/11/2006,1.67,1.67
21/11/2006,1.684,1.684
20/11/2006,1.684,1.684
17/11/2006,1.718,1.718
16/11/2006,1.705,1.705
15/11/2006,1.705,1.705
14/11/2006,1.73,1.73
13/11/2006,1.664,1.664
10/11/2006,1.688,1.688
9/11/2006,1.709,1.709
8/11/2006,1.729,1.729
7/11/2006,1.766,1.766
6/11/2006,1.765,1.765
3/11/2006,1.716,1.716
2/11/2006,1.715,1.715
1/11/2006,1.72,1.72
31/10/2006,1.72,1.72
30/10/2006,1.731,1.731
27/10/2006,1.741,1.741
26/10/2006,1.75,1.75
25/10/2006,1.8,1.8
24/10/2006,1.825,1.825
23/10/2006,1.84,1.84
20/10/2006,1.805,1.805
19/10/2006,1.806,1.806
18/10/2006,1.805,1.805
17/10/2006,1.801,1.801
16/10/2006,1.8,1.8
13/10/2006,1.77,1.77
12/10/2006,1.751,1.751
11/10/2006,1.745,1.745
10/10/2006,1.724,1.724
9/10/2006,1.705,1.705
6/10/2006,1.706,1.706
5/10/2006,1.725,1.725
4/10/2006,1.721,1.721
3/10/2006,1.696,1.696
2/10/2006,1.735,1.735
29/9/2006,1.675,1.675
28/9/2006,1.656,1.656
27/9/2006,1.655,1.655
26/9/2006,1.617,1.617
25/9/2006,1.634,1.634
22/9/2006,1.63,1.63
21/9/2006,1.7,1.7
20/9/2006,1.681,1.681
19/9/2006,1.704,1.704
18/9/2006,1.664,1.664
15/9/2006,1.665,1.665
14/9/2006,1.679,1.679
13/9/2006,1.675,1.675
12/9/2006,1.697,1.697
11/9/2006,1.67,1.67
8/9/2006,1.729,1.729
7/9/2006,1.706,1.706
6/9/2006,1.711,1.711
5/9/2006,1.69,1.69
4/9/2006,1.681,1.681
1/9/2006,1.65,1.65
31/8/2006,1.63,1.63
30/8/2006,1.664,1.664
29/8/2006,1.709,1.709
28/8/2006,1.685,1.685
25/8/2006,1.711,1.711
24/8/2006,1.804,1.804
23/8/2006,1.805,1.805
22/8/2006,1.805,1.805
21/8/2006,1.823,1.823
18/8/2006,1.859,1.859
17/8/2006,1.83,1.83
16/8/2006,1.84,1.84
15/8/2006,1.857,1.857
14/8/2006,1.884,1.884
11/8/2006,1.843,1.843
10/8/2006,1.9,1.9
9/8/2006,1.84,1.84
8/8/2006,1.835,1.835
7/8/2006,1.836,1.836
4/8/2006,1.875,1.875
3/8/2006,1.869,1.869
2/8/2006,1.889,1.889
1/8/2006,1.925,1.925
31/7/2006,1.929,1.929
28/7/2006,1.931,1.931
27/7/2006,1.88,1.88
26/7/2006,1.865,1.865
25/7/2006,1.88,1.88
24/7/2006,1.86,1.86
21/7/2006,1.82,1.82
20/7/2006,1.814,1.814
19/7/2006,1.85,1.85
18/7/2006,1.83,1.83
17/7/2006,1.845,1.845
14/7/2006,1.848,1.848
13/7/2006,1.916,1.916
12/7/2006,1.94,1.94
11/7/2006,1.969,1.969
10/7/2006,1.978,1.978
7/7/2006,1.96,1.96
6/7/2006,1.985,1.985
5/7/2006,1.985,1.985
4/7/2006,1.97,1.97
3/7/2006,1.974,1.974
30/6/2006,1.93,1.93
29/6/2006,1.925,1.925
28/6/2006,1.915,1.915
27/6/2006,1.91,1.91
26/6/2006,1.91,1.91
23/6/2006,1.88,1.88
22/6/2006,1.865,1.865
21/6/2006,1.855,1.855
20/6/2006,1.868,1.868
19/6/2006,1.825,1.825
16/6/2006,1.815,1.815
15/6/2006,1.78,1.78
14/6/2006,1.78,1.78
13/6/2006,1.784,1.784
12/6/2006,1.837,1.837
9/6/2006,1.846,1.846
8/6/2006,1.865,1.865
7/6/2006,1.885,1.885
6/6/2006,1.935,1.935
5/6/2006,1.869,1.869
2/6/2006,1.915,1.915
1/6/2006,1.935,1.935
31/5/2006,1.84,1.84
30/5/2006,1.847,1.847
29/5/2006,1.875,1.875
26/5/2006,1.861,1.861
25/5/2006,1.864,1.864
24/5/2006,1.835,1.835
23/5/2006,1.805,1.805
22/5/2006,1.829,1.829
19/5/2006,1.915,1.915
18/5/2006,1.95,1.95
17/5/2006,1.925,1.925
16/5/2006,1.969,1.969
15/5/2006,2.009,2.009
12/5/2006,1.994,1.994
11/5/2006,1.973,1.973
10/5/2006,2,2
9/5/2006,1.969,1.969
8/5/2006,1.98,1.98
5/5/2006,1.93,1.93
4/5/2006,1.93,1.93
3/5/2006,1.93,1.93
2/5/2006,1.93,1.93
1/5/2006,1.889,1.889
28/4/2006,1.93,1.93
27/4/2006,1.985,1.985
26/4/2006,1.95,1.95
25/4/2006,1.925,1.925
24/4/2006,1.895,1.895
21/4/2006,1.915,1.915
20/4/2006,1.91,1.91
19/4/2006,1.889,1.889
18/4/2006,1.964,1.964
17/4/2006,1.97,1.97
14/4/2006,1.974,1.974
13/4/2006,1.94,1.94
12/4/2006,1.889,1.889
11/4/2006,1.894,1.894
10/4/2006,1.884,1.884
7/4/2006,1.884,1.884
6/4/2006,1.879,1.879
5/4/2006,1.844,1.844
4/4/2006,1.855,1.855
3/4/2006,1.855,1.855
31/3/2006,1.78,1.78
30/3/2006,1.79,1.79
29/3/2006,1.78,1.78
28/3/2006,1.708,1.708
27/3/2006,1.7,1.7
24/3/2006,1.735,1.735
23/3/2006,1.724,1.724
22/3/2006,1.735,1.735
21/3/2006,1.74,1.74
20/3/2006,1.74,1.74
17/3/2006,1.724,1.724
16/3/2006,1.735,1.735
15/3/2006,1.73,1.73
14/3/2006,1.685,1.685
13/3/2006,1.7,1.7
10/3/2006,1.66,1.66
9/3/2006,1.61,1.61
8/3/2006,1.61,1.61
7/3/2006,1.655,1.655
6/3/2006,1.645,1.645
3/3/2006,1.63,1.63
2/3/2006,1.645,1.645
1/3/2006,1.61,1.61
28/2/2006,1.595,1.595
27/2/2006,1.61,1.61
24/2/2006,1.595,1.595
23/2/2006,1.555,1.555
22/2/2006,1.525,1.525
21/2/2006,1.535,1.535
20/2/2006,1.53,1.53
17/2/2006,1.52,1.52
16/2/2006,1.565,1.565
15/2/2006,1.575,1.575
14/2/2006,1.605,1.605
13/2/2006,1.559,1.559
10/2/2006,1.605,1.605
9/2/2006,1.565,1.565
8/2/2006,1.574,1.574
7/2/2006,1.578,1.578
6/2/2006,1.565,1.565
3/2/2006,1.59,1.59
2/2/2006,1.565,1.565
1/2/2006,1.56,1.56
31/1/2006,1.57,1.57
30/1/2006,1.565,1.565
27/1/2006,1.55,1.55
26/1/2006,1.514,1.514
25/1/2006,1.47,1.47
24/1/2006,1.445,1.445
23/1/2006,1.445,1.445
20/1/2006,1.48,1.48
19/1/2006,1.49,1.49
18/1/2006,1.444,1.444
17/1/2006,1.435,1.435
16/1/2006,1.464,1.464
13/1/2006,1.459,1.459
12/1/2006,1.454,1.454
11/1/2006,1.46,1.46
10/1/2006,1.435,1.435
9/1/2006,1.45,1.45
6/1/2006,1.45,1.45
5/1/2006,1.445,1.445
4/1/2006,1.45,1.45
3/1/2006,1.48,1.48
2/1/2006,1.48,1.48
30/12/2005,1.48,1.48
29/12/2005,1.514,1.514
28/12/2005,1.53,1.53
27/12/2005,1.5,1.5
26/12/2005,1.53,1.53
23/12/2005,1.555,1.555
22/12/2005,1.555,1.555
21/12/2005,1.555,1.555
20/12/2005,1.53,1.53
19/12/2005,1.545,1.545
16/12/2005,1.535,1.535
15/12/2005,1.515,1.515
14/12/2005,1.549,1.549
13/12/2005,1.585,1.585
12/12/2005,1.605,1.605
9/12/2005,1.564,1.564
8/12/2005,1.534,1.534
7/12/2005,1.545,1.545
6/12/2005,1.565,1.565
5/12/2005,1.575,1.575
2/12/2005,1.515,1.515
1/12/2005,1.459,1.459
30/11/2005,1.44,1.44
29/11/2005,1.464,1.464
28/11/2005,1.465,1.465
25/11/2005,1.45,1.45
24/11/2005,1.444,1.444
23/11/2005,1.48,1.48
22/11/2005,1.48,1.48
21/11/2005,1.485,1.485
18/11/2005,1.465,1.465
17/11/2005,1.473,1.473
16/11/2005,1.509,1.509
15/11/2005,1.475,1.475
14/11/2005,1.523,1.523
11/11/2005,1.575,1.575
10/11/2005,1.58,1.58
9/11/2005,1.57,1.57
8/11/2005,1.603,1.603
7/11/2005,1.63,1.63
4/11/2005,1.615,1.615
3/11/2005,1.573,1.573
2/11/2005,1.574,1.574
1/11/2005,1.583,1.583
31/10/2005,1.554,1.554
28/10/2005,1.522,1.522
27/10/2005,1.525,1.525
26/10/2005,1.56,1.56
25/10/2005,1.525,1.525
24/10/2005,1.51,1.51
21/10/2005,1.515,1.515
20/10/2005,1.527,1.527
19/10/2005,1.515,1.515
18/10/2005,1.57,1.57
17/10/2005,1.575,1.575
14/10/2005,1.575,1.575
13/10/2005,1.575,1.575
12/10/2005,1.543,1.543
11/10/2005,1.544,1.544
10/10/2005,1.521,1.521
7/10/2005,1.52,1.52
6/10/2005,1.49,1.49
5/10/2005,1.515,1.515
4/10/2005,1.569,1.569
3/10/2005,1.51,1.51
30/9/2005,1.484,1.484
29/9/2005,1.49,1.49
28/9/2005,1.45,1.45
27/9/2005,1.41,1.41
26/9/2005,1.405,1.405
23/9/2005,1.375,1.375
22/9/2005,1.376,1.376
21/9/2005,1.391,1.391
20/9/2005,1.374,1.374
19/9/2005,1.365,1.365
16/9/2005,1.364,1.364
15/9/2005,1.364,1.364
14/9/2005,1.371,1.371
13/9/2005,1.376,1.376
12/9/2005,1.371,1.371
9/9/2005,1.35,1.35
8/9/2005,1.34,1.34
7/9/2005,1.33,1.33
6/9/2005,1.325,1.325
5/9/2005,1.34,1.34
2/9/2005,1.325,1.325
1/9/2005,1.33,1.33
31/8/2005,1.349,1.349
30/8/2005,1.379,1.379
29/8/2005,1.365,1.365
26/8/2005,1.414,1.414
25/8/2005,1.435,1.435
24/8/2005,1.425,1.425
23/8/2005,1.46,1.46
22/8/2005,1.479,1.479
19/8/2005,1.42,1.42
18/8/2005,1.429,1.429
17/8/2005,1.435,1.435
16/8/2005,1.485,1.485
15/8/2005,1.468,1.468
12/8/2005,1.45,1.45
11/8/2005,1.499,1.499
10/8/2005,1.448,1.448
9/8/2005,1.42,1.42
8/8/2005,1.413,1.413
5/8/2005,1.39,1.39
4/8/2005,1.395,1.395
3/8/2005,1.376,1.376
2/8/2005,1.374,1.374
1/8/2005,1.354,1.354
29/7/2005,1.313,1.313
28/7/2005,1.309,1.309
27/7/2005,1.309,1.309
26/7/2005,1.27,1.27
25/7/2005,1.258,1.258
22/7/2005,1.239,1.239
21/7/2005,1.265,1.265
20/7/2005,1.275,1.275
19/7/2005,1.281,1.281
18/7/2005,1.279,1.279
15/7/2005,1.279,1.279
14/7/2005,1.26,1.26
13/7/2005,1.265,1.265
12/7/2005,1.245,1.245
11/7/2005,1.24,1.24
8/7/2005,1.215,1.215
7/7/2005,1.235,1.235
6/7/2005,1.255,1.255
5/7/2005,1.234,1.234
4/7/2005,1.225,1.225
1/7/2005,1.179,1.179
30/6/2005,1.174,1.174
29/6/2005,1.184,1.184
28/6/2005,1.209,1.209
27/6/2005,1.189,1.189
24/6/2005,1.215,1.215
23/6/2005,1.234,1.234
22/6/2005,1.275,1.275
21/6/2005,1.3,1.3
20/6/2005,1.294,1.294
17/6/2005,1.311,1.311
16/6/2005,1.299,1.299
15/6/2005,1.25,1.25
14/6/2005,1.245,1.245
13/6/2005,1.246,1.246
10/6/2005,1.226,1.226
9/6/2005,1.225,1.225
8/6/2005,1.24,1.24
7/6/2005,1.24,1.24
6/6/2005,1.249,1.249
3/6/2005,1.245,1.245
2/6/2005,1.223,1.223
1/6/2005,1.224,1.224
31/5/2005,1.249,1.249
30/5/2005,1.244,1.244
27/5/2005,1.254,1.254
26/5/2005,1.245,1.245
25/5/2005,1.229,1.229
24/5/2005,1.265,1.265
23/5/2005,1.3,1.3
20/5/2005,1.274,1.274
19/5/2005,1.27,1.27
18/5/2005,1.28,1.28
17/5/2005,1.304,1.304
16/5/2005,1.31,1.31
13/5/2005,1.285,1.285
12/5/2005,1.289,1.289
11/5/2005,1.28,1.28
10/5/2005,1.295,1.295
9/5/2005,1.289,1.289
6/5/2005,1.226,1.226
5/5/2005,1.24,1.24
4/5/2005,1.24,1.24
3/5/2005,1.24,1.24
2/5/2005,1.24,1.24
29/4/2005,1.245,1.245
28/4/2005,1.245,1.245
27/4/2005,1.265,1.265
26/4/2005,1.264,1.264
25/4/2005,1.274,1.274
22/4/2005,1.299,1.299
21/4/2005,1.278,1.278
20/4/2005,1.259,1.259
19/4/2005,1.29,1.29
18/4/2005,1.28,1.28
15/4/2005,1.313,1.313
14/4/2005,1.35,1.35
13/4/2005,1.355,1.355
12/4/2005,1.35,1.35
11/4/2005,1.37,1.37
8/4/2005,1.369,1.369
7/4/2005,1.374,1.374
6/4/2005,1.396,1.396
5/4/2005,1.365,1.365
4/4/2005,1.335,1.335
1/4/2005,1.339,1.339
31/3/2005,1.33,1.33
30/3/2005,1.359,1.359
29/3/2005,1.355,1.355
28/3/2005,1.375,1.375
25/3/2005,1.377,1.377
24/3/2005,1.39,1.39
23/3/2005,1.415,1.415
22/3/2005,1.43,1.43
21/3/2005,1.43,1.43
18/3/2005,1.43,1.43
17/3/2005,1.425,1.425
16/3/2005,1.475,1.475
15/3/2005,1.475,1.475
14/3/2005,1.51,1.51
11/3/2005,1.489,1.489
10/3/2005,1.48,1.48
9/3/2005,1.502,1.502
8/3/2005,1.505,1.505
7/3/2005,1.512,1.512
4/3/2005,1.529,1.529
3/3/2005,1.515,1.515
2/3/2005,1.505,1.505
1/3/2005,1.499,1.499
28/2/2005,1.475,1.475
25/2/2005,1.435,1.435
24/2/2005,1.41,1.41
23/2/2005,1.41,1.41
22/2/2005,1.439,1.439
21/2/2005,1.455,1.455
18/2/2005,1.425,1.425
17/2/2005,1.412,1.412
16/2/2005,1.423,1.423
15/2/2005,1.464,1.464
14/2/2005,1.45,1.45
11/2/2005,1.409,1.409
10/2/2005,1.41,1.41
9/2/2005,1.375,1.375
8/2/2005,1.329,1.329
7/2/2005,1.323,1.323
4/2/2005,1.331,1.331
3/2/2005,1.315,1.315
2/2/2005,1.279,1.279
1/2/2005,1.305,1.305
31/1/2005,1.33,1.33
28/1/2005,1.315,1.315
27/1/2005,1.34,1.34
26/1/2005,1.345,1.345
25/1/2005,1.341,1.341
24/1/2005,1.36,1.36
21/1/2005,1.355,1.355
20/1/2005,1.358,1.358
19/1/2005,1.36,1.36
18/1/2005,1.37,1.37
17/1/2005,1.4,1.4
14/1/2005,1.393,1.393
13/1/2005,1.38,1.38
12/1/2005,1.37,1.37
11/1/2005,1.4,1.4
10/1/2005,1.415,1.415
7/1/2005,1.414,1.414
6/1/2005,1.405,1.405
5/1/2005,1.404,1.404
4/1/2005,1.404,1.404
3/1/2005,1.441,1.441
31/12/2004,1.441,1.441
30/12/2004,1.441,1.441
29/12/2004,1.43,1.43
28/12/2004,1.434,1.434
27/12/2004,1.405,1.405
24/12/2004,1.359,1.359
23/12/2004,1.35,1.35
22/12/2004,1.35,1.35
21/12/2004,1.363,1.363
20/12/2004,1.389,1.389
17/12/2004,1.404,1.404
16/12/2004,1.373,1.373
15/12/2004,1.375,1.375
14/12/2004,1.369,1.369
13/12/2004,1.37,1.37
10/12/2004,1.394,1.394
9/12/2004,1.41,1.41
8/12/2004,1.436,1.436
7/12/2004,1.441,1.441
6/12/2004,1.45,1.45
3/12/2004,1.45,1.45
2/12/2004,1.415,1.415
1/12/2004,1.45,1.45
30/11/2004,1.454,1.454
29/11/2004,1.459,1.459
26/11/2004,1.438,1.438
25/11/2004,1.419,1.419
24/11/2004,1.409,1.409
23/11/2004,1.41,1.41
22/11/2004,1.41,1.41
19/11/2004,1.44,1.44
18/11/2004,1.44,1.44
17/11/2004,1.475,1.475
16/11/2004,1.475,1.475
15/11/2004,1.495,1.495
12/11/2004,1.481,1.481
11/11/2004,1.46,1.46
10/11/2004,1.485,1.485
9/11/2004,1.514,1.514
8/11/2004,1.535,1.535
5/11/2004,1.515,1.515
4/11/2004,1.51,1.51
3/11/2004,1.543,1.543
2/11/2004,1.543,1.543
1/11/2004,1.509,1.509
29/10/2004,1.499,1.499
28/10/2004,1.495,1.495
27/10/2004,1.439,1.439
26/10/2004,1.43,1.43
25/10/2004,1.435,1.435
22/10/2004,1.494,1.494
21/10/2004,1.435,1.435
20/10/2004,1.46,1.46
19/10/2004,1.499,1.499
18/10/2004,1.485,1.485
15/10/2004,1.456,1.456
14/10/2004,1.465,1.465
13/10/2004,1.495,1.495
12/10/2004,1.475,1.475
11/10/2004,1.578,1.578
8/10/2004,1.578,1.578
7/10/2004,1.585,1.585
6/10/2004,1.594,1.594
5/10/2004,1.59,1.59
4/10/2004,1.544,1.544
1/10/2004,1.48,1.48
30/9/2004,1.449,1.449
29/9/2004,1.425,1.425
28/9/2004,1.414,1.414
27/9/2004,1.414,1.414
24/9/2004,1.424,1.424
23/9/2004,1.475,1.475
22/9/2004,1.48,1.48
21/9/2004,1.485,1.485
20/9/2004,1.514,1.514
17/9/2004,1.514,1.514
16/9/2004,1.53,1.53
15/9/2004,1.505,1.505
14/9/2004,1.529,1.529
13/9/2004,1.51,1.51
10/9/2004,1.52,1.52
9/9/2004,1.554,1.554
8/9/2004,1.63,1.63
7/9/2004,1.645,1.645
6/9/2004,1.614,1.614
3/9/2004,1.564,1.564
2/9/2004,1.499,1.499
1/9/2004,1.52,1.52
31/8/2004,1.544,1.544
30/8/2004,1.579,1.579
27/8/2004,1.58,1.58
26/8/2004,1.61,1.61
25/8/2004,1.621,1.621
24/8/2004,1.596,1.596
23/8/2004,1.605,1.605
20/8/2004,1.574,1.574
19/8/2004,1.596,1.596
18/8/2004,1.575,1.575
17/8/2004,1.61,1.61
16/8/2004,1.56,1.56
13/8/2004,1.576,1.576
12/8/2004,1.655,1.655
11/8/2004,1.674,1.674
10/8/2004,1.63,1.63
9/8/2004,1.63,1.63
6/8/2004,1.697,1.697
5/8/2004,1.736,1.736
4/8/2004,1.794,1.794
3/8/2004,1.859,1.859
2/8/2004,1.889,1.889
30/7/2004,1.859,1.859
29/7/2004,1.829,1.829
28/7/2004,1.859,1.859
27/7/2004,1.845,1.845
26/7/2004,1.814,1.814
23/7/2004,1.813,1.813
22/7/2004,1.786,1.786
21/7/2004,1.786,1.786
20/7/2004,1.76,1.76
19/7/2004,1.776,1.776
16/7/2004,1.776,1.776
15/7/2004,1.81,1.81
14/7/2004,1.782,1.782
13/7/2004,1.761,1.761
12/7/2004,1.784,1.784
9/7/2004,1.809,1.809
8/7/2004,1.764,1.764
7/7/2004,1.795,1.795
6/7/2004,1.785,1.785
5/7/2004,1.789,1.789
2/7/2004,1.804,1.804
1/7/2004,1.869,1.869
30/6/2004,1.786,1.786
29/6/2004,1.84,1.84
28/6/2004,1.85,1.85
25/6/2004,1.845,1.845
24/6/2004,1.914,1.914
23/6/2004,1.893,1.893
22/6/2004,1.865,1.865
21/6/2004,1.854,1.854
18/6/2004,1.865,1.865
17/6/2004,1.91,1.91
16/6/2004,1.884,1.884
15/6/2004,1.809,1.809
14/6/2004,1.859,1.859
11/6/2004,1.784,1.784
10/6/2004,1.769,1.769
9/6/2004,1.753,1.753
8/6/2004,1.709,1.709
7/6/2004,1.68,1.68
4/6/2004,1.605,1.605
3/6/2004,1.59,1.59
2/6/2004,1.57,1.57
1/6/2004,1.549,1.549
31/5/2004,1.529,1.529
28/5/2004,1.514,1.514
27/5/2004,1.47,1.47
26/5/2004,1.468,1.468
25/5/2004,1.469,1.469
24/5/2004,1.491,1.491
21/5/2004,1.47,1.47
20/5/2004,1.475,1.475
19/5/2004,1.494,1.494
18/5/2004,1.494,1.494
17/5/2004,1.459,1.459
14/5/2004,1.51,1.51
13/5/2004,1.506,1.506
12/5/2004,1.531,1.531
11/5/2004,1.538,1.538
10/5/2004,1.509,1.509
7/5/2004,1.475,1.475
6/5/2004,1.496,1.496
5/5/2004,1.53,1.53
4/5/2004,1.53,1.53
3/5/2004,1.53,1.53
30/4/2004,1.54,1.54
29/4/2004,1.526,1.526
28/4/2004,1.533,1.533
27/4/2004,1.523,1.523
26/4/2004,1.525,1.525
23/4/2004,1.509,1.509
22/4/2004,1.539,1.539
21/4/2004,1.578,1.578
20/4/2004,1.539,1.539
19/4/2004,1.5,1.5
16/4/2004,1.506,1.506
15/4/2004,1.514,1.514
14/4/2004,1.554,1.554
13/4/2004,1.492,1.492
12/4/2004,1.533,1.533
9/4/2004,1.492,1.492
8/4/2004,1.5,1.5
7/4/2004,1.498,1.498
6/4/2004,1.539,1.539
5/4/2004,1.505,1.505
2/4/2004,1.44,1.44
1/4/2004,1.43,1.43
31/3/2004,1.45,1.45
30/3/2004,1.459,1.459
